compound_id,simstd_hiqbind,ik1_hiqbind
Q13547_CHEMBL5416658,0.4395,False
Q13547_CHEMBL5399973,0.3809,False
Q13547_CHEMBL5426471,0.4067,False
Q13547_CHEMBL5395429,0.4238,False
Q13547_CHEMBL5431600,0.4426,False
Q13547_CHEMBL5418936,0.4238,False
Q13547_CHEMBL5395752,0.4426,False
Q13547_CHEMBL5409321,0.4238,False
Q13547_CHEMBL5410667,0.4426,False
Q13547_CHEMBL5406671,0.4626,False
Q13547_CHEMBL5409269,0.4062,False
Q13547_CHEMBL5423614,0.3845,False
Q13547_CHEMBL5400284,0.5415,False
Q13547_CHEMBL5418632,0.4558,False
Q13547_CHEMBL5428905,0.4482,False
Q13547_CHEMBL5394496,0.4517,False
Q13547_CHEMBL5422313,0.4849,False
Q13547_CHEMBL5401058,0.4792,False
Q13547_CHEMBL5418488,0.4067,False
Q13547_CHEMBL5431673,0.3374,False
Q13547_CHEMBL5407261,0.2876,False
Q13547_CHEMBL5415779,0.3098,False
Q13547_CHEMBL5403063,0.3562,False
Q13547_CHEMBL5417222,0.3333,False
Q13547_CHEMBL5422539,0.375,False
Q13547_CHEMBL5417311,0.3948,False
Q13547_CHEMBL5409479,0.3333,False
Q13547_CHEMBL5426373,0.3289,False
Q13547_CHEMBL5433222,0.3247,False
Q13547_CHEMBL5414940,0.3247,False
Q13547_CHEMBL5403641,0.3582,False
Q13547_CHEMBL5401051,0.3279,False
Q13547_CHEMBL5407011,0.418,False
Q13547_CHEMBL5423299,0.3418,False
Q13547_CHEMBL5420243,0.3257,False
Q13547_CHEMBL5413391,0.3218,False
Q13547_CHEMBL5435868,0.311,False
Q13547_CHEMBL5404696,0.3286,False
Q13547_CHEMBL5440138,0.375,False
Q13547_CHEMBL5436704,0.3967,False
Q13547_CHEMBL5422333,0.4033,False
Q13547_CHEMBL5440733,0.3967,False
Q13547_CHEMBL5431676,0.4033,False
Q13547_CHEMBL5416888,0.4055,False
Q13547_CHEMBL5395571,0.375,False
Q13547_CHEMBL5421759,0.3381,False
Q13547_CHEMBL5409400,0.3872,False
Q13547_CHEMBL5420493,0.4561,False
Q13547_CHEMBL5397759,0.3625,False
Q13547_CHEMBL5434626,0.4482,False
Q13547_CHEMBL5413000,0.4167,False
Q13547_CHEMBL5395739,0.3586,False
Q13547_CHEMBL5440875,0.3284,False
Q13547_CHEMBL5419239,0.3872,False
Q13547_CHEMBL5424768,0.7681,False
Q13547_CHEMBL5422428,0.7588,False
Q13547_CHEMBL5410652,0.688,False
Q13547_CHEMBL5440192,0.6152,False
Q13547_CHEMBL5407634,0.6338,False
Q13547_CHEMBL5426948,0.6338,False
Q13547_CHEMBL5400623,0.8608,False
Q13547_CHEMBL5399635,0.3152,False
Q13547_CHEMBL5406759,0.3381,False
Q13547_CHEMBL5413744,0.365,False
Q13547_CHEMBL5428176,0.3965,False
Q13547_CHEMBL5440196,0.3965,False
Q13547_CHEMBL5428924,0.4036,False
Q13547_CHEMBL5424063,0.4153,False
Q13547_CHEMBL5440160,0.377,False
Q13547_CHEMBL5432519,0.4465,False
Q13547_CHEMBL5406583,0.4465,False
Q13547_CHEMBL5417760,0.4546,False
Q13547_CHEMBL5413316,0.3728,False
Q13547_CHEMBL5440032,0.3728,False
Q13547_CHEMBL5431560,0.3906,False
Q13547_CHEMBL5420876,0.4814,False
Q13547_CHEMBL5414870,0.4944,False
Q13547_CHEMBL5415246,0.4692,False
Q13547_CHEMBL5407734,0.4634,False
Q13547_CHEMBL5395816,0.3333,False
Q13547_CHEMBL5440176,0.4167,False
Q13547_CHEMBL5412747,0.4238,False
Q13547_CHEMBL5435909,0.4727,False
Q13547_CHEMBL5398464,0.5557,False
Q13547_CHEMBL5420057,0.6162,False
Q13547_CHEMBL5404427,0.3096,False
Q13547_CHEMBL5404095,0.5,False
Q13547_CHEMBL5429056,0.4629,False
Q13547_CHEMBL5419475,0.5244,False
Q13547_CHEMBL5396505,0.489,False
Q13547_CHEMBL5399948,0.5,False
Q13547_CHEMBL5409169,0.564,False
Q13547_CHEMBL5431839,0.5698,False
Q13547_CHEMBL5429693,0.5513,False
Q13547_CHEMBL5409137,0.5444,False
Q13547_CHEMBL5437481,0.5,False
Q13547_CHEMBL5410073,0.4885,False
Q13547_CHEMBL5433570,0.4932,False
Q13547_CHEMBL5395810,0.5068,False
Q13547_CHEMBL5409678,0.6206,False
Q13547_CHEMBL5420601,0.6553,False
Q13547_CHEMBL5412510,0.625,False
Q13547_CHEMBL5399017,0.625,False
Q13547_CHEMBL5434942,0.3506,False
Q13547_CHEMBL5417682,0.397,False
Q13547_CHEMBL5415256,0.4695,False
Q13547_CHEMBL5410602,0.5684,False
Q13547_CHEMBL5411914,0.5068,False
Q13547_CHEMBL5400421,0.5142,False
Q13547_CHEMBL5431498,0.3284,False
Q13547_CHEMBL5420814,0.3152,False
Q13547_CHEMBL5414244,0.3767,False
Q13547_CHEMBL5409409,0.4099,False
Q13547_CHEMBL5396543,0.4182,False
Q13547_CHEMBL5412725,0.3733,False
Q13547_CHEMBL5396565,0.3333,False
Q13547_CHEMBL5411315,0.3684,False
Q13547_CHEMBL5401053,0.3948,False
Q13547_CHEMBL5414564,0.4033,False
Q13547_CHEMBL5402175,0.3384,False
Q13547_CHEMBL5420307,0.3333,False
Q13547_CHEMBL5437072,0.375,False
Q13547_CHEMBL5396288,0.45,False
Q13547_CHEMBL5415351,0.4099,False
Q13547_CHEMBL5418509,0.3462,False
Q13547_CHEMBL5428663,0.3284,False
Q13547_CHEMBL5433525,0.3535,False
Q13547_CHEMBL5398443,0.3906,False
Q13547_CHEMBL5397101,0.3635,False
Q13547_CHEMBL5439406,0.3484,False
Q13547_CHEMBL5394186,0.3789,False
Q13547_CHEMBL5425472,0.3896,False
Q13547_CHEMBL5423472,0.3794,False
Q13547_CHEMBL5394727,0.3491,False
Q13547_CHEMBL5430331,0.3374,False
Q13547_CHEMBL5402423,0.4211,False
Q13547_CHEMBL5419172,0.3899,False
Q13547_CHEMBL5424360,0.3589,False
Q13547_CHEMBL5417416,0.3521,False
Q13547_CHEMBL5407707,0.3479,False
Q13547_CHEMBL5425253,0.3223,False
Q13547_CHEMBL5431412,0.3242,False
Q13547_CHEMBL5407714,0.3381,False
Q13547_CHEMBL5402136,0.4751,False
Q13547_CHEMBL5402915,0.4683,False
Q13547_CHEMBL5404793,0.3838,False
Q13547_CHEMBL5403777,0.4321,False
Q13547_CHEMBL5433049,0.3677,False
Q13547_CHEMBL5408299,0.4321,False
Q13547_CHEMBL5433987,0.375,False
Q13547_CHEMBL5410437,0.4099,False
Q13547_CHEMBL5398814,0.4375,False
Q13547_CHEMBL5432672,0.3547,False
Q13547_CHEMBL5404374,0.3491,False
Q13547_CHEMBL5409055,0.3728,False
Q13547_CHEMBL5398994,0.3667,False
Q13547_CHEMBL5437925,0.3333,False
Q13547_CHEMBL5430751,0.3579,False
Q13547_CHEMBL5408074,0.377,False
Q13547_CHEMBL5406975,0.3708,False
Q13547_CHEMBL5397692,0.3672,False
Q13547_CHEMBL5409731,0.4182,False
Q13547_CHEMBL5409287,0.3538,False
Q13547_CHEMBL5397225,0.3442,False
Q13547_CHEMBL5438996,0.3333,False
Q13547_CHEMBL5414698,0.4834,False
Q13547_CHEMBL5438446,0.375,False
Q13547_CHEMBL5395637,0.4106,False
Q13547_CHEMBL5429446,0.4465,False
Q13547_CHEMBL5419832,0.46,False
Q13547_CHEMBL5414925,0.4546,False
Q13547_CHEMBL5393893,0.386,False
Q13547_CHEMBL5396074,0.3667,False
Q13547_CHEMBL5426015,0.4375,False
Q13547_CHEMBL5439859,0.5093,False
Q13547_CHEMBL5414308,0.4629,False
Q13547_CHEMBL5412296,0.3809,False
Q13547_CHEMBL5414898,0.3547,False
Q13547_CHEMBL5394047,0.3474,False
Q13547_CHEMBL5399990,0.4312,False
Q13547_CHEMBL5400387,0.3999,False
Q13547_CHEMBL5415734,0.3833,False
Q13547_CHEMBL5408897,0.4182,False
Q13547_CHEMBL5414384,0.3384,False
Q13547_CHEMBL5418711,0.3635,False
Q13547_CHEMBL5415232,0.415,False
Q13547_CHEMBL5431448,0.4138,False
Q13547_CHEMBL5406785,0.3728,False
Q13547_CHEMBL5423629,0.3667,False
Q13547_CHEMBL5401106,0.4355,False
Q13547_CHEMBL5429873,0.4399,False
Q13547_CHEMBL5409830,0.4285,False
Q13547_CHEMBL5436596,0.4238,False
Q13547_CHEMBL5420058,0.4363,False
Q13547_CHEMBL5414971,0.3589,False
Q13547_CHEMBL5432574,0.5186,False
Q13547_CHEMBL5436873,0.4827,False
Q13547_CHEMBL5434895,0.4746,False
Q13547_CHEMBL5424823,0.4238,False
Q13547_CHEMBL5408565,0.4312,False
Q13547_CHEMBL5402344,0.4211,False
Q13547_CHEMBL5423136,0.4285,False
Q13547_CHEMBL5414056,0.4211,False
Q13547_CHEMBL5438694,0.4285,False
Q13547_CHEMBL5394600,0.3999,False
Q13547_CHEMBL5410777,0.375,False
Q13547_CHEMBL5420954,0.4138,False
Q13547_CHEMBL5410523,0.4067,False
Q13547_CHEMBL5416448,0.4363,False
Q13547_CHEMBL5432886,0.4443,False
Q13547_CHEMBL5418695,0.6528,False
Q13547_CHEMBL5410992,0.4138,False
Q13547_CHEMBL5432846,0.6001,False
Q13547_CHEMBL5415711,0.3999,False
Q13547_CHEMBL5423139,0.7378,False
Q13547_CHEMBL5401815,0.3174,False
Q13547_CHEMBL5418570,0.3225,False
Q13547_CHEMBL5440638,0.3818,False
Q13547_CHEMBL5412933,0.3333,False
Q13547_CHEMBL5403601,0.4363,False
Q13547_CHEMBL5410880,0.7378,False
Q13547_CHEMBL5402253,0.4341,False
Q13547_CHEMBL5430119,0.6094,False
Q13547_CHEMBL5419248,0.75,False
Q13547_CHEMBL5435751,0.3296,False
Q13547_CHEMBL5425972,0.6191,False
Q13547_CHEMBL5398428,0.4109,False
Q13547_CHEMBL5408111,0.5654,False
Q13547_CHEMBL5437991,0.7627,False
Q13547_CHEMBL5435590,0.6665,False
Q13547_CHEMBL5411915,0.4429,False
Q13547_CHEMBL5427151,0.3027,False
Q13547_CHEMBL5421202,0.3088,False
Q13547_CHEMBL5438599,0.373,False
Q13547_CHEMBL5426896,0.4912,False
Q13547_CHEMBL5399941,0.4143,False
Q13547_CHEMBL5436104,0.4084,False
Q13547_CHEMBL5423557,0.4443,False
Q13547_CHEMBL5436001,0.3845,False
Q13547_CHEMBL5426091,0.446,False
Q13547_CHEMBL5431660,0.394,False
Q13547_CHEMBL5439488,0.3647,False
Q13547_CHEMBL5407953,0.3816,False
Q13547_CHEMBL5433627,0.405,False
Q13547_CHEMBL5416264,0.394,False
Q13547_CHEMBL5406191,0.3928,False
Q13547_CHEMBL5433364,0.4929,False
Q13547_CHEMBL5403602,0.4106,False
Q13547_CHEMBL5429412,0.446,False
Q13547_CHEMBL5412547,0.45,False
Q13547_CHEMBL5436035,0.4126,False
Q13547_CHEMBL5403862,0.4102,False
Q13547_CHEMBL5419295,0.4783,False
Q13547_CHEMBL5424948,0.4465,False
Q13547_CHEMBL5418093,0.3999,False
Q13547_CHEMBL5401496,0.4075,False
Q13547_CHEMBL5401406,0.4194,False
Q13547_CHEMBL5423646,0.3914,False
Q13547_CHEMBL5437381,0.3333,False
Q13547_CHEMBL5428795,0.4341,False
Q13547_CHEMBL5413612,0.4062,False
Q13547_CHEMBL5394143,0.4062,False
Q13547_CHEMBL5404245,0.3999,False
Q13547_CHEMBL5401169,0.3677,False
Q13547_CHEMBL5403206,0.3948,False
Q13547_CHEMBL5430740,0.5151,False
Q13547_CHEMBL5424224,0.5,False
Q13547_CHEMBL5411948,0.3462,False
Q13547_CHEMBL5403974,0.3289,False
Q13547_CHEMBL5415687,0.3684,False
Q13627_CHEMBL5410811,0.491,False
Q13627_CHEMBL5403328,0.5093,False
Q13627_CHEMBL5416086,0.446,False
Q13627_CHEMBL5417336,0.446,False
Q13627_CHEMBL5401513,0.446,False
Q13627_CHEMBL5401218,0.4204,False
Q13627_CHEMBL5395267,0.3472,False
Q13627_CHEMBL5414801,0.3333,False
Q13627_CHEMBL5429707,0.2474,False
Q13627_CHEMBL5428562,0.2474,False
Q13627_CHEMBL5401556,0.2639,False
Q13627_CHEMBL5432405,0.2747,False
Q13627_CHEMBL5404093,0.2473,False
Q13627_CHEMBL5401354,0.3,False
Q13627_CHEMBL5426463,0.2903,False
Q13627_CHEMBL5417699,0.2834,False
Q13627_CHEMBL5429691,0.2742,False
Q13627_CHEMBL5432194,0.2769,False
Q13627_CHEMBL5415554,0.2693,False
Q13627_CHEMBL5395833,0.2581,False
Q13627_CHEMBL5415238,0.2603,False
Q13627_CHEMBL5428750,0.3276,False
Q13627_CHEMBL5406864,0.322,False
Q13627_CHEMBL5435933,0.2839,False
Q13627_CHEMBL5421052,0.3157,False
Q13627_CHEMBL5429359,0.2532,False
Q13627_CHEMBL5406490,0.2561,False
Q13627_CHEMBL5426876,0.2676,False
Q13627_CHEMBL5413380,0.2106,False
Q13627_CHEMBL5396081,0.2783,False
Q13627_CHEMBL5429086,0.3147,False
Q13627_CHEMBL5411649,0.4348,False
Q13627_CHEMBL5432630,0.375,False
Q13627_CHEMBL5413622,0.3538,False
Q13627_CHEMBL5423818,0.3691,False
Q13627_CHEMBL5416942,0.3418,False
Q13627_CHEMBL5424488,0.3167,False
Q13627_CHEMBL5417631,0.3796,False
Q13627_CHEMBL5418822,0.4055,False
Q13627_CHEMBL5439632,0.3623,False
Q13627_CHEMBL5395734,0.3823,False
Q13627_CHEMBL5416327,0.342,False
Q13627_CHEMBL5424114,0.4412,False
Q13627_CHEMBL5435495,0.2441,False
Q13627_CHEMBL5426335,0.446,False
Q13627_CHEMBL5440916,0.3188,False
Q13627_CHEMBL5397989,0.394,False
Q13627_CHEMBL5410464,0.4834,False
Q13627_CHEMBL5426304,0.28,False
Q13627_CHEMBL5425642,0.3284,False
Q13627_CHEMBL5416749,0.353,False
Q13627_CHEMBL5401689,0.4917,False
Q13627_CHEMBL5436022,0.3936,False
Q13627_CHEMBL5402600,0.3538,False
Q13627_CHEMBL5412760,0.377,False
Q13627_CHEMBL5440179,0.3286,False
Q13627_CHEMBL5404932,0.4412,False
Q13627_CHEMBL5412339,0.5,False
Q13627_CHEMBL5411492,0.3999,False
Q13627_CHEMBL5411512,0.3684,False
Q13627_CHEMBL5418042,0.2778,False
Q13627_CHEMBL5404416,0.3147,False
Q13627_CHEMBL5405572,0.3052,False
Q13627_CHEMBL5394613,0.2563,False
Q13627_CHEMBL5420724,0.3726,False
Q13627_CHEMBL5437222,0.3147,False
Q13627_CHEMBL5422413,0.3103,False
Q13627_CHEMBL5419006,0.2698,False
Q13627_CHEMBL5395680,0.3799,False
Q13627_CHEMBL5435718,0.2839,False
Q13627_CHEMBL5408457,0.3147,False
Q13627_CHEMBL5413427,0.3103,False
Q13627_CHEMBL5425748,0.2698,False
Q13627_CHEMBL5410991,0.3799,False
Q13627_CHEMBL5408540,0.2839,False
Q13627_CHEMBL5428651,0.3462,False
Q13627_CHEMBL5422936,0.3257,False
Q13627_CHEMBL5437737,0.2974,False
Q13627_CHEMBL5416971,0.4355,False
Q13627_CHEMBL5415866,0.4265,False
Q15910_CHEMBL5427886,0.2478,False
Q15910_CHEMBL5407503,0.2578,False
Q15910_CHEMBL5395024,0.2578,False
Q15910_CHEMBL5406530,0.2632,False
Q15910_CHEMBL5404097,0.2832,False
Q15910_CHEMBL5408277,0.2646,False
Q15910_CHEMBL5402038,0.2869,False
Q15910_CHEMBL5429668,0.3823,False
Q15910_CHEMBL5408839,0.25,False
Q15910_CHEMBL5433886,0.2844,False
Q15910_CHEMBL5429234,0.2524,False
Q15910_CHEMBL5436336,0.2478,False
Q15910_CHEMBL5417925,0.2795,False
Q15910_CHEMBL5396769,0.2688,False
Q15910_CHEMBL5417070,0.2578,False
Q15910_CHEMBL5394741,0.2698,False
Q15910_CHEMBL5413031,0.3069,False
Q15910_CHEMBL5393990,0.3562,False
Q15910_CHEMBL5408520,0.3447,False
Q15910_CHEMBL5436593,0.3489,False
Q15910_CHEMBL5426154,0.3372,False
Q15910_CHEMBL5400888,0.2952,False
Q15910_CHEMBL5416575,0.2983,False
Q15910_CHEMBL5418132,0.281,False
Q15910_CHEMBL5408322,0.2847,False
Q15910_CHEMBL5421282,0.281,False
Q15910_CHEMBL5429552,0.2783,False
Q15910_CHEMBL5412340,0.2856,False
Q15910_CHEMBL5395240,0.2847,False
Q15910_CHEMBL5412589,0.2812,False
Q15910_CHEMBL5401078,0.2893,False
Q15910_CHEMBL5417862,0.2832,False
Q15910_CHEMBL5403771,0.2455,False
Q15910_CHEMBL5394852,0.2622,False
Q15910_CHEMBL5416625,0.4314,False
Q15910_CHEMBL5406071,0.4937,False
Q15910_CHEMBL5402033,0.3896,False
Q15910_CHEMBL5395872,0.3572,False
Q15910_CHEMBL5404212,0.3489,False
Q15910_CHEMBL5439531,0.3372,False
Q15910_CHEMBL5422341,0.3447,False
Q15910_CHEMBL5418334,0.4167,False
Q15910_CHEMBL5427802,0.3796,False
Q15910_CHEMBL5418544,0.5801,False
Q16769_CHEMBL5419581,0.3501,False
Q16769_CHEMBL5415003,0.3647,False
Q16769_CHEMBL5423339,0.3691,False
Q16769_CHEMBL5425787,0.3647,False
Q16769_CHEMBL5440008,0.3718,False
Q16769_CHEMBL5432523,0.3691,False
Q16769_CHEMBL5397959,0.3835,False
Q16769_CHEMBL5401424,0.4648,False
Q16769_CHEMBL5431187,0.3999,False
Q16769_CHEMBL5440396,0.3545,False
Q16769_CHEMBL5426515,0.3501,False
Q16769_CHEMBL5416124,0.375,False
Q16769_CHEMBL5422902,0.3896,False
Q16769_CHEMBL5413978,0.3999,False
Q16769_CHEMBL5402529,0.3896,False
Q16769_CHEMBL5403557,0.366,False
Q16769_CHEMBL5434053,0.3845,False
Q16769_CHEMBL5396759,0.3845,False
Q16769_CHEMBL5404640,0.3896,False
Q16769_CHEMBL5411871,0.4783,False
Q16769_CHEMBL5403701,0.3589,False
Q16769_CHEMBL5412373,0.3635,False
Q16769_CHEMBL5399860,0.3835,False
Q16769_CHEMBL5418046,0.3635,False
Q16769_CHEMBL5406211,0.3835,False
Q16769_CHEMBL5439681,0.4854,False
Q16769_CHEMBL5413227,0.3845,False
Q16769_CHEMBL5395317,0.3796,False
Q16769_CHEMBL5424881,0.3635,False
Q16769_CHEMBL5396368,0.3845,False
Q16769_CHEMBL5436993,0.4109,False
Q16769_CHEMBL5395945,0.4167,False
Q16769_CHEMBL5432131,0.3796,False
Q16769_CHEMBL5410629,0.3999,False
Q16769_CHEMBL5432557,0.3999,False
Q16769_CHEMBL5409837,0.5,False
Q16769_CHEMBL5405586,0.3601,False
Q16769_CHEMBL5408371,0.3816,False
Q16769_CHEMBL5417729,0.4167,False
Q16769_CHEMBL5402699,0.3462,False
Q16769_CHEMBL5398463,0.3835,False
Q16769_CHEMBL5436334,0.3601,False
Q16769_CHEMBL5439156,0.3333,False
Q16769_CHEMBL5437713,0.3816,False
Q16769_CHEMBL5396027,0.4084,False
Q16769_CHEMBL5426638,0.4167,False
Q16769_CHEMBL5421548,0.3767,False
Q16769_CHEMBL5440304,0.3684,False
Q16769_CHEMBL5409643,0.7017,False
Q16769_CHEMBL5425548,0.4707,False
Q16769_CHEMBL5425419,0.5239,False
Q16769_CHEMBL5403368,0.4707,False
Q16790_CHEMBL5418946,0.2942,False
Q16790_CHEMBL5395028,0.3667,False
Q16790_CHEMBL5408660,0.4199,False
Q16790_CHEMBL5394136,0.3462,False
Q16790_CHEMBL5428616,0.439,False
Q16790_CHEMBL5411236,0.3403,False
Q16790_CHEMBL5434644,0.3872,False
Q16790_CHEMBL5418325,0.3044,False
Q16790_CHEMBL5418448,0.3845,False
Q16790_CHEMBL5396521,0.3086,False
Q16790_CHEMBL5406454,0.4033,False
Q16790_CHEMBL5415157,0.3438,False
Q16790_CHEMBL5430687,0.375,False
Q16790_CHEMBL5402415,0.3164,False
Q16790_CHEMBL5403443,0.4905,False
Q16790_CHEMBL5423785,0.3833,False
Q16790_CHEMBL5420806,0.4905,False
Q16790_CHEMBL5408282,0.4905,False
Q16790_CHEMBL5403015,0.52,False
Q16790_CHEMBL5418584,0.5,False
Q16790_CHEMBL5430954,0.491,False
Q16790_CHEMBL5398870,0.3445,False
Q16790_CHEMBL5408801,0.4736,False
Q16790_CHEMBL5427771,0.3516,False
Q16790_CHEMBL5412006,0.3,False
Q16790_CHEMBL5408039,0.3333,False
Q16790_CHEMBL5417623,0.3809,False
Q16790_CHEMBL5419120,0.4119,False
Q16790_CHEMBL5419562,0.4546,False
Q16790_CHEMBL5409839,0.4375,False
Q16790_CHEMBL5406763,0.439,False
Q16790_CHEMBL5398527,0.3794,False
Q16790_CHEMBL5398482,0.4285,False
Q16790_CHEMBL5404478,0.4194,False
Q16790_CHEMBL5430744,0.4883,False
Q16790_CHEMBL5404207,0.3726,False
Q16790_CHEMBL5432122,0.3518,False
Q16790_CHEMBL5400096,0.3877,False
Q16790_CHEMBL5427772,0.3877,False
Q16790_CHEMBL5439825,0.3655,False
Q16790_CHEMBL5424006,0.3069,False
Q16790_CHEMBL5419432,0.4512,False
Q16790_CHEMBL5409853,0.3523,False
Q16790_CHEMBL5418792,0.3521,False
Q16790_CHEMBL5436128,0.3708,False
Q16790_CHEMBL5411012,0.3491,False
Q16790_CHEMBL5427767,0.3125,False
Q16790_CHEMBL5412673,0.3538,False
Q16790_CHEMBL5413719,0.3433,False
Q16790_CHEMBL5434757,0.3386,False
Q16790_CHEMBL5398809,0.3013,False
Q16790_CHEMBL5423264,0.3279,False
Q16790_CHEMBL5431226,0.3396,False
Q16790_CHEMBL5400438,0.3433,False
Q16790_CHEMBL5422561,0.3594,False
Q16790_CHEMBL5422492,0.397,False
Q16790_CHEMBL5438275,0.3333,False
Q16790_CHEMBL5411466,0.3582,False
Q16790_CHEMBL5419182,0.4404,False
Q16790_CHEMBL5428815,0.4905,False
Q16790_CHEMBL5435073,0.418,False
Q16790_CHEMBL5438823,0.3333,False
Q16790_CHEMBL5406041,0.3921,False
Q16790_CHEMBL5402391,0.3906,False
Q16790_CHEMBL5439068,0.491,False
Q16790_CHEMBL5406460,0.394,False
Q16790_CHEMBL5401486,0.353,False
Q16790_CHEMBL5424643,0.5083,False
Q16790_CHEMBL5438359,0.4033,False
Q16790_CHEMBL5395842,0.3418,False
Q16790_CHEMBL5402861,0.4844,False
Q16790_CHEMBL5422807,0.4844,False
Q16790_CHEMBL5415701,0.5366,False
Q16790_CHEMBL5417652,0.52,False
Q16790_CHEMBL5430843,0.4482,False
Q16790_CHEMBL5415971,0.3809,False
Q16790_CHEMBL5434579,0.365,False
Q16790_CHEMBL5427495,0.4426,False
Q16790_CHEMBL5396279,0.3433,False
Q16790_CHEMBL5427064,0.4546,False
Q16790_CHEMBL5434717,0.3928,False
Q16790_CHEMBL5405313,0.4912,False
Q16790_CHEMBL5428119,0.5,False
Q16790_CHEMBL5399497,0.4333,False
Q16790_CHEMBL5406828,0.5093,False
Q16790_CHEMBL5421787,0.5356,False
Q16790_CHEMBL5410832,0.5601,False
Q16790_CHEMBL5396229,0.5083,False
Q16790_CHEMBL5400915,0.4285,False
Q16790_CHEMBL5409485,0.5806,False
Q16790_CHEMBL5411876,0.52,False
Q16790_CHEMBL5430806,0.4878,False
Q16790_CHEMBL5427215,0.3965,False
Q16790_CHEMBL5418987,0.3936,False
Q16790_CHEMBL5417966,0.45,False
Q16790_CHEMBL5427397,0.4375,False
Q16790_CHEMBL5393899,0.5195,False
Q16790_CHEMBL5416640,0.4773,False
Q16790_CHEMBL5399753,0.7451,False
Q16790_CHEMBL5432003,0.5371,False
Q16790_CHEMBL5399026,0.5635,False
Q16790_CHEMBL5413773,0.4912,False
Q16790_CHEMBL5416330,0.5,False
Q16790_CHEMBL5429247,0.5,False
Q16790_CHEMBL5438146,0.4915,False
Q16790_CHEMBL5400590,0.6113,False
Q16790_CHEMBL5423705,0.6079,False
Q16790_CHEMBL5420340,0.5742,False
Q16790_CHEMBL5422630,0.4844,False
Q16790_CHEMBL5412024,0.4404,False
Q16790_CHEMBL5424738,0.5942,False
Q16790_CHEMBL5423986,0.5137,False
Q16790_CHEMBL5423626,0.4878,False
Q16790_CHEMBL5407099,0.5254,False
Q16790_CHEMBL5439232,0.5137,False
Q16790_CHEMBL5412326,0.5,False
Q16790_CHEMBL5404854,0.5083,False
Q16790_CHEMBL5434475,0.5083,False
Q16790_CHEMBL5398061,0.3635,False
Q16790_CHEMBL5422153,0.3333,False
Q16790_CHEMBL5395857,0.3635,False
Q16790_CHEMBL5397659,0.4194,False
Q16790_CHEMBL5419752,0.4746,False
Q16790_CHEMBL5404038,0.4597,False
Q16790_CHEMBL5439318,0.4575,False
Q16790_CHEMBL5405279,0.5,False
Q16790_CHEMBL5437142,0.4604,False
Q16790_CHEMBL5420020,0.4746,False
Q16790_CHEMBL5432770,0.4355,False
Q16790_CHEMBL5395679,0.3872,False
Q16790_CHEMBL5424727,0.3872,False
Q16790_CHEMBL5425125,0.3809,False
Q16790_CHEMBL5412351,0.5,False
Q16790_CHEMBL5424664,0.3936,False
Q16790_CHEMBL5420931,0.3647,False
Q16790_CHEMBL5417084,0.3333,False
Q16790_CHEMBL5430482,0.3635,False
Q16790_CHEMBL5414077,0.4194,False
Q16790_CHEMBL5402143,0.4746,False
Q16790_CHEMBL5426216,0.4597,False
Q16790_CHEMBL5413021,0.4575,False
Q16790_CHEMBL5402145,0.5,False
Q16790_CHEMBL5438010,0.4604,False
Q16790_CHEMBL5421531,0.4746,False
Q16790_CHEMBL5411936,0.4355,False
Q16790_CHEMBL5419447,0.3872,False
Q16790_CHEMBL5396393,0.3872,False
Q16790_CHEMBL5409658,0.3809,False
Q16790_CHEMBL5413693,0.5,False
Q16790_CHEMBL5429073,0.3936,False
Q16790_CHEMBL5401434,0.3647,False
Q16790_CHEMBL5402497,0.6001,False
Q16790_CHEMBL5412870,0.7666,False
Q16790_CHEMBL5432551,0.4717,False
Q16790_CHEMBL5419500,0.6665,False
Q16790_CHEMBL5420864,0.5332,False
Q16790_CHEMBL5432940,0.3809,False
Q16790_CHEMBL5402055,0.4814,False
Q16790_CHEMBL5419817,0.4546,False
Q16790_CHEMBL5422706,0.5,False
Q16790_CHEMBL5425202,0.5,False
Q16790_CHEMBL5433765,0.5474,False
Q16790_CHEMBL5420539,0.5,False
Q16790_CHEMBL5395423,0.5,False
Q16790_CHEMBL5407842,0.3999,False
Q16790_CHEMBL5396530,0.4106,False
Q16790_CHEMBL5397521,0.3999,False
Q16790_CHEMBL5395274,0.3547,False
Q16790_CHEMBL5407876,0.322,False
Q16790_CHEMBL5430374,0.4285,False
Q16790_CHEMBL5403578,0.3286,False
Q16790_CHEMBL5439016,0.3333,False
Q16790_CHEMBL5430474,0.3618,False
Q16790_CHEMBL5439521,0.3201,False
Q16790_CHEMBL5399974,0.3137,False
Q16790_CHEMBL5420429,0.3447,False
Q16790_CHEMBL5414672,0.446,False
Q16790_CHEMBL5413921,0.4246,False
Q16790_CHEMBL5423604,0.3977,False
Q16790_CHEMBL5436862,0.3372,False
Q16790_CHEMBL5422102,0.4866,False
Q16790_CHEMBL5406077,0.6416,False
Q16790_CHEMBL5440906,0.4385,False
Q16790_CHEMBL5440763,0.4243,False
Q16790_CHEMBL5436282,0.4167,False
Q16790_CHEMBL5411702,0.4385,False
Q16790_CHEMBL5414836,0.4243,False
Q16790_CHEMBL5399204,0.3494,False
Q16790_CHEMBL5433154,0.3677,False
Q16790_CHEMBL5409881,0.375,False
Q16790_CHEMBL5403938,0.3494,False
Q16790_CHEMBL5421790,0.3677,False
Q16790_CHEMBL5432812,0.543,False
