compound_id,simstd_davis3d,ik1_davis3d
Q06187_CHEMBL5424119,0.2371,False
Q06187_CHEMBL5436135,0.2407,False
Q06187_CHEMBL5424490,0.2524,False
Q06187_CHEMBL5423586,0.25,False
Q06187_CHEMBL5396734,0.2291,False
Q06187_CHEMBL5403299,0.2301,False
Q06187_CHEMBL5432647,0.2222,False
Q06187_CHEMBL5419265,0.2323,False
Q06187_CHEMBL5432321,0.2178,False
Q06187_CHEMBL5429118,0.2245,False
Q06187_CHEMBL5399333,0.2377,False
Q06187_CHEMBL5439205,0.2222,False
Q06187_CHEMBL5421117,0.2472,False
Q06187_CHEMBL5427653,0.22,False
Q06187_CHEMBL5406313,0.22,False
Q06187_CHEMBL5420469,0.1909,False
Q06187_CHEMBL5426399,0.1892,False
Q06187_CHEMBL5429719,0.2233,False
Q06187_CHEMBL5427093,0.181,False
Q06187_CHEMBL5439377,0.1932,False
Q06187_CHEMBL5431720,0.2202,False
Q06187_CHEMBL5394800,0.2,False
Q06187_CHEMBL5440136,0.1892,False
Q06187_CHEMBL5435684,0.2,False
Q06187_CHEMBL5417273,0.1926,False
Q06187_CHEMBL5415543,0.2202,False
Q06187_CHEMBL5412767,0.2142,False
Q06187_CHEMBL5436699,0.2688,False
Q06187_CHEMBL5413492,0.2231,False
Q06187_CHEMBL5428711,0.2222,False
Q06187_CHEMBL5402002,0.2032,False
Q06187_CHEMBL5415887,0.2124,False
Q06187_CHEMBL5411595,0.193,False
Q06187_CHEMBL5396054,0.1963,False
Q06187_CHEMBL5403745,0.1968,False
Q06187_CHEMBL5440675,0.2181,False
Q06187_CHEMBL5403374,0.1926,False
Q06187_CHEMBL5427871,0.1909,False
Q06187_CHEMBL5396925,0.1892,False
Q06187_CHEMBL5404479,0.188,False
Q06187_CHEMBL5412059,0.2015,False
Q06187_CHEMBL5409885,0.2371,False
Q06187_CHEMBL5437618,0.2273,False
Q06187_CHEMBL5440116,0.2241,False
Q06187_CHEMBL5408188,0.2,False
Q06187_CHEMBL5428869,0.215,False
Q06187_CHEMBL5404802,0.2427,False
Q06187_CHEMBL5422506,0.2632,False
Q06187_CHEMBL5439043,0.23,False
Q06187_CHEMBL5437508,0.1818,False
Q06187_CHEMBL5403472,0.1818,False
Q06187_CHEMBL5432494,0.2783,False
Q06187_CHEMBL5409412,0.2622,False
Q06187_CHEMBL5421817,0.3225,False
Q06187_CHEMBL5423384,0.3152,False
Q06187_CHEMBL5438302,0.2162,False
Q06187_CHEMBL5411895,0.3232,False
Q06187_CHEMBL5399172,0.2328,False
Q06187_CHEMBL5420562,0.2554,False
Q12809_CHEMBL5417318,0.1837,False
Q12809_CHEMBL5415543,0.2202,False
Q12809_CHEMBL5403519,0.2751,False
Q12809_CHEMBL5421645,0.2354,False
Q12809_CHEMBL5403690,0.2717,False
Q12809_CHEMBL5413826,0.2095,False
Q12809_CHEMBL5441414,0.1899,False
Q12809_CHEMBL5441415,0.1899,False
Q12809_CHEMBL5402908,0.2041,False
Q12809_CHEMBL5430371,0.2247,False
Q12809_CHEMBL5433689,0.2307,False
Q12809_CHEMBL5439307,0.1825,False
Q12809_CHEMBL5417342,0.196,False
Q12809_CHEMBL5427289,0.2476,False
Q12809_CHEMBL5430110,0.2053,False
Q12809_CHEMBL5425931,0.1982,False
Q12809_CHEMBL5396337,0.1923,False
Q12809_CHEMBL5402348,0.1888,False
Q12809_CHEMBL5397585,0.202,False
Q12809_CHEMBL5432083,0.2178,False
Q12809_CHEMBL5439506,0.2041,False
Q12809_CHEMBL5439842,0.2136,False
Q12809_CHEMBL5435884,0.2476,False
Q12809_CHEMBL5439514,0.2307,False
Q12809_CHEMBL5434894,0.219,False
Q12809_CHEMBL5429949,0.2476,False
Q12809_CHEMBL5437318,0.2153,False
Q12809_CHEMBL5416588,0.1917,False
Q12809_CHEMBL5435085,0.5791,False
Q12809_CHEMBL5433025,0.2377,False
Q12809_CHEMBL5405483,0.1866,False
Q12809_CHEMBL5404028,0.2142,False
Q12809_CHEMBL5418451,0.2106,False
Q12809_CHEMBL5410897,0.1798,False
Q12809_CHEMBL5398558,0.1927,False
Q12809_CHEMBL5436003,0.2021,False
Q12809_CHEMBL5399557,0.1868,False
Q12809_CHEMBL5413078,0.2524,False
Q12809_CHEMBL5426169,0.2087,False
Q12809_CHEMBL5404509,0.2347,False
Q12809_CHEMBL5427278,0.2661,False
Q12809_CHEMBL5398152,0.2686,False
Q12809_CHEMBL5395542,0.228,False
Q12809_CHEMBL5409192,0.2413,False
Q12809_CHEMBL5434324,0.2307,False
Q12809_CHEMBL5422863,0.2242,False
Q12809_CHEMBL5419489,0.2424,False
Q12809_CHEMBL5435819,0.8062,False
Q12809_CHEMBL5432266,0.1848,False
Q12809_CHEMBL5437236,0.2101,False
Q12809_CHEMBL5411999,0.2136,False
Q12809_CHEMBL5420585,0.5923,False
Q12809_CHEMBL5432553,0.2455,False
Q12809_CHEMBL5416399,0.2212,False
Q12809_CHEMBL5419365,0.2307,False
Q12809_CHEMBL5395781,0.3235,False
Q12809_CHEMBL5416581,0.2197,False
Q12809_CHEMBL5428752,0.2316,False
Q12809_CHEMBL5441103,0.3069,False
Q12809_CHEMBL5395597,0.3069,False
Q12809_CHEMBL5420593,0.3301,False
Q12809_CHEMBL5417501,0.2554,False
Q12809_CHEMBL5402120,0.3176,False
Q12809_CHEMBL5440764,0.2124,False
Q12809_CHEMBL5399120,0.3135,False
Q12809_CHEMBL5428394,0.1844,False
Q12809_CHEMBL5396961,0.2019,False
Q12809_CHEMBL5396547,0.1982,False
Q12809_CHEMBL5400861,0.2136,False
Q12809_CHEMBL5426862,0.2136,False
Q12809_CHEMBL5400148,0.1965,False
Q12809_CHEMBL5418000,0.2065,False
Q12809_CHEMBL5394618,0.2264,False
Q12809_CHEMBL5414037,0.2235,False
Q12809_CHEMBL5432371,0.1812,False
Q12809_CHEMBL5405380,0.2039,False
Q12809_CHEMBL5399676,0.1899,False
Q12809_CHEMBL5435831,0.1809,False
Q12809_CHEMBL5434251,0.1904,False
Q12809_CHEMBL5439283,0.2235,False
Q12809_CHEMBL5403087,0.2255,False
Q12809_CHEMBL5427454,0.28,False
Q12809_CHEMBL5420899,0.241,False
Q12809_CHEMBL5432565,0.2072,False
Q12809_CHEMBL5434339,0.3333,False
Q12809_CHEMBL5416490,0.3,False
Q12809_CHEMBL5411721,0.2913,False
Q12809_CHEMBL5403722,0.2751,False
Q12809_CHEMBL5410717,0.2913,False
Q12809_CHEMBL5425739,0.3093,False
Q12809_CHEMBL5424297,0.1702,False
Q12809_CHEMBL5412433,0.2059,False
Q12809_CHEMBL5401453,0.1923,False
Q12809_CHEMBL5428129,0.2053,False
Q12809_CHEMBL5441391,0.198,False
Q12809_CHEMBL5436114,0.1765,False
Q12809_CHEMBL5410878,0.1818,False
Q12809_CHEMBL5434807,0.1945,False
Q12809_CHEMBL5403581,0.1938,False
Q12809_CHEMBL5429029,0.1782,False
Q12809_CHEMBL5437311,0.1505,False
Q12809_CHEMBL5419543,0.2354,False
Q12809_CHEMBL5424670,0.1904,False
Q12809_CHEMBL5396638,0.2283,False
Q12809_CHEMBL5412404,0.2122,False
Q12809_CHEMBL5422051,0.2069,False
Q12809_CHEMBL5399556,0.1913,False
Q12809_CHEMBL5406899,0.1864,False
Q12809_CHEMBL5406703,0.1881,False
Q12809_CHEMBL5429179,0.1881,False
Q12809_CHEMBL5432538,0.1842,False
Q12809_CHEMBL5416465,0.1936,False
Q12809_CHEMBL5414588,0.2354,False
Q12809_CHEMBL5406913,0.2113,False
Q12809_CHEMBL5424378,0.3157,False
Q12809_CHEMBL5414982,0.1936,False
Q12809_CHEMBL5433897,0.2299,False
Q12809_CHEMBL5399932,0.2017,False
Q12809_CHEMBL5401016,0.1875,False
Q13546_CHEMBL5440251,0.1982,False
Q13546_CHEMBL5432235,0.25,False
Q13546_CHEMBL5408026,0.2134,False
Q13546_CHEMBL5419480,0.2037,False
Q13546_CHEMBL5404174,0.2307,False
Q13546_CHEMBL5422041,0.2837,False
Q13546_CHEMBL5430224,0.2307,False
Q13546_CHEMBL5427031,0.2354,False
Q13546_CHEMBL5399892,0.2101,False
Q13546_CHEMBL5395362,0.2588,False
Q13546_CHEMBL5412064,0.2651,False
Q13546_CHEMBL5438972,0.2142,False
Q13546_CHEMBL5415575,0.2377,False
Q13546_CHEMBL5408672,0.2255,False
Q13546_CHEMBL5411381,0.2056,False
Q13546_CHEMBL5426073,0.2136,False
Q13546_CHEMBL5394940,0.2075,False
Q13546_CHEMBL5423528,0.1982,False
Q13546_CHEMBL5398941,0.1913,False
Q13546_CHEMBL5433218,0.1818,False
Q13546_CHEMBL5432442,0.1949,False
Q13546_CHEMBL5403329,0.1885,False
Q13546_CHEMBL5403662,0.1833,False
Q13546_CHEMBL5434132,0.3728,False
Q13546_CHEMBL5396051,0.2715,False
Q13546_CHEMBL5419190,0.2241,False
Q13546_CHEMBL5419556,0.2301,False
Q13546_CHEMBL5432711,0.2568,False
Q13546_CHEMBL5394372,0.2122,False
Q13546_CHEMBL5405225,0.2166,False
Q13546_CHEMBL5422508,0.2062,False
Q13546_CHEMBL5418785,0.2084,False
Q13546_CHEMBL5433899,0.2115,False
Q13546_CHEMBL5431192,0.1895,False
Q13546_CHEMBL5416808,0.2329,False
Q13546_CHEMBL5415623,0.1827,False
Q13546_CHEMBL5409296,0.1974,False
Q13546_CHEMBL5429657,0.171,False
Q13546_CHEMBL5418766,0.2034,False
Q13546_CHEMBL5429816,0.2316,False
Q13546_CHEMBL5421764,0.2646,False
Q13546_CHEMBL5409414,0.2878,False
Q13546_CHEMBL5434486,0.2837,False
Q13546_CHEMBL5404074,0.3809,False
Q13546_CHEMBL5407948,0.2162,False
Q13546_CHEMBL5418930,0.2676,False
Q13546_CHEMBL5423912,0.2,False
Q13546_CHEMBL5439801,0.2273,False
Q13546_CHEMBL5427681,0.2319,False
Q13546_CHEMBL5426570,0.2106,False
Q13546_CHEMBL5424677,0.1974,False
Q13546_CHEMBL5436651,0.2222,False
Q13547_CHEMBL5395245,0.2122,False
Q13547_CHEMBL5432435,0.1875,False
Q13547_CHEMBL5398608,0.2122,False
Q13547_CHEMBL5401232,0.2059,False
Q13547_CHEMBL5397465,0.2142,False
Q13547_CHEMBL5420438,0.2135,False
Q13547_CHEMBL5438309,0.4597,False
Q13547_CHEMBL5429127,0.238,False
Q13547_CHEMBL5394932,0.2234,False
Q13547_CHEMBL5400896,0.196,False
Q13547_CHEMBL5396691,0.219,False
Q13547_CHEMBL5425559,0.2134,False
Q13547_CHEMBL5399910,0.2279,False
Q13547_CHEMBL5430562,0.2021,False
Q13547_CHEMBL5428620,0.2268,False
Q13547_CHEMBL5408688,0.2178,False
Q13547_CHEMBL5412379,0.2404,False
Q13547_CHEMBL5418060,0.2106,False
Q13547_CHEMBL5433683,0.225,False
Q13547_CHEMBL5428577,0.2285,False
Q13547_CHEMBL5426703,0.5571,False
Q13547_CHEMBL5429376,0.5825,False
Q13547_CHEMBL5431099,0.4824,False
Q13547_CHEMBL5407807,0.1979,False
Q13547_CHEMBL5431370,0.2737,False
Q13547_CHEMBL5423446,0.1801,False
Q13547_CHEMBL5430899,0.1979,False
Q13547_CHEMBL5427815,0.2323,False
Q13547_CHEMBL5400985,0.2021,False
Q13547_CHEMBL5435640,0.2166,False
Q13547_CHEMBL5413269,0.1818,False
Q13547_CHEMBL5418707,0.2021,False
Q13547_CHEMBL5406417,0.2166,False
Q13547_CHEMBL5424996,0.2051,False
Q13547_CHEMBL5439517,0.25,False
Q13547_CHEMBL5411407,0.2795,False
Q13547_CHEMBL5407078,0.2,False
Q13547_CHEMBL5428984,0.2245,False
Q13547_CHEMBL5417666,0.3086,False
Q13547_CHEMBL5427739,0.2605,False
Q13547_CHEMBL5437164,0.2255,False
Q13547_CHEMBL5427776,0.2405,False
Q13547_CHEMBL5409329,0.2,False
Q13547_CHEMBL5440015,0.2245,False
Q13547_CHEMBL5416731,0.233,False
Q13547_CHEMBL5433467,0.1982,False
Q13547_CHEMBL5409260,0.1868,False
Q13547_CHEMBL5417826,0.2474,False
Q13547_CHEMBL5438582,0.1848,False
Q13547_CHEMBL5407061,0.1827,False
Q13547_CHEMBL5414999,0.1827,False
Q13547_CHEMBL5434760,0.2424,False
Q13547_CHEMBL5437604,0.3296,False
Q13547_CHEMBL5398384,0.2136,False
Q13547_CHEMBL5405937,0.171,False
Q13547_CHEMBL5418684,0.2235,False
Q13547_CHEMBL5427242,0.2405,False
Q13547_CHEMBL5397433,0.24,False
Q13547_CHEMBL5420639,0.2786,False
Q13547_CHEMBL5420610,0.193,False
Q13547_CHEMBL5420194,0.2195,False
Q13547_CHEMBL5438992,0.225,False
Q13547_CHEMBL5422534,0.193,False
Q13547_CHEMBL5405258,0.193,False
Q13547_CHEMBL5404735,0.2142,False
Q13547_CHEMBL5434398,0.2087,False
Q13547_CHEMBL5426859,0.2079,False
Q13547_CHEMBL5419690,0.2314,False
Q13547_CHEMBL5405779,0.22,False
Q13547_CHEMBL5399656,0.22,False
Q13547_CHEMBL5439079,0.2605,False
Q13547_CHEMBL5437683,0.2473,False
Q13547_CHEMBL5425203,0.2622,False
Q13547_CHEMBL5423994,0.2314,False
Q13547_CHEMBL5436930,0.2347,False
Q13547_CHEMBL5417556,0.2377,False
Q13547_CHEMBL5401785,0.25,False
Q13547_CHEMBL5440587,0.2815,False
Q13547_CHEMBL5409565,0.25,False
Q13547_CHEMBL5423769,0.2681,False
Q13547_CHEMBL5434546,0.2856,False
Q13547_CHEMBL5429228,0.2433,False
Q13547_CHEMBL5420359,0.2046,False
Q13547_CHEMBL5404035,0.2316,False
Q13547_CHEMBL5435026,0.2473,False
Q13547_CHEMBL5424227,0.2417,False
Q13547_CHEMBL5432401,0.2556,False
Q13547_CHEMBL5407947,0.2466,False
Q13547_CHEMBL5416658,0.3562,False
Q13547_CHEMBL5399973,0.2795,False
Q13547_CHEMBL5426471,0.2025,False
Q13547_CHEMBL5395429,0.2,False
Q13547_CHEMBL5431600,0.2025,False
Q13547_CHEMBL5418936,0.2,False
Q13547_CHEMBL5395752,0.2025,False
Q13547_CHEMBL5409321,0.2,False
Q13547_CHEMBL5410667,0.2025,False
Q13547_CHEMBL5406671,0.2472,False
Q13547_CHEMBL5409269,0.2466,False
Q13547_CHEMBL5423614,0.225,False
Q13547_CHEMBL5400284,0.1846,False
Q13547_CHEMBL5418632,0.1888,False
Q13547_CHEMBL5428905,0.1918,False
Q13547_CHEMBL5394496,0.2317,False
Q13547_CHEMBL5422313,0.1803,False
Q13547_CHEMBL5401058,0.2,False
Q13547_CHEMBL5418488,0.2297,False
Q13547_CHEMBL5431673,0.233,False
Q13547_CHEMBL5407261,0.1776,False
Q13547_CHEMBL5415779,0.2346,False
Q13547_CHEMBL5403063,0.1942,False
Q13547_CHEMBL5417222,0.2079,False
Q13547_CHEMBL5422539,0.2307,False
Q13547_CHEMBL5417311,0.24,False
Q13547_CHEMBL5409479,0.2421,False
Q13547_CHEMBL5426373,0.2396,False
Q13547_CHEMBL5433222,0.2371,False
Q13547_CHEMBL5414940,0.2371,False
Q13547_CHEMBL5403641,0.2427,False
Q13547_CHEMBL5401051,0.1923,False
Q13547_CHEMBL5407011,0.2527,False
Q13547_CHEMBL5423299,0.24,False
Q13547_CHEMBL5420243,0.2222,False
Q13547_CHEMBL5413391,0.2202,False
Q13547_CHEMBL5435868,0.2142,False
Q13547_CHEMBL5404696,0.238,False
Q13547_CHEMBL5440138,0.2979,False
Q13547_CHEMBL5436704,0.1888,False
Q13547_CHEMBL5422333,0.2024,False
Q13547_CHEMBL5440733,0.1888,False
Q13547_CHEMBL5431676,0.2024,False
Q13547_CHEMBL5416888,0.2208,False
Q13547_CHEMBL5395571,0.2323,False
Q13547_CHEMBL5421759,0.2347,False
Q13547_CHEMBL5409400,0.2211,False
Q13547_CHEMBL5420493,0.2417,False
Q13547_CHEMBL5397759,0.2659,False
Q13547_CHEMBL5434626,0.1881,False
Q13547_CHEMBL5413000,0.1959,False
Q13547_CHEMBL5395739,0.2451,False
Q13547_CHEMBL5440875,0.2424,False
Q13547_CHEMBL5419239,0.2527,False
Q13547_CHEMBL5424768,0.2561,False
Q13547_CHEMBL5422428,0.25,False
Q13547_CHEMBL5410652,0.2142,False
Q13547_CHEMBL5440192,0.197,False
Q13547_CHEMBL5407634,0.2197,False
Q13547_CHEMBL5426948,0.2197,False
Q13547_CHEMBL5400623,0.2435,False
Q13547_CHEMBL5399635,0.2935,False
Q13547_CHEMBL5406759,0.3103,False
Q13547_CHEMBL5413744,0.2472,False
Q13547_CHEMBL5428176,0.2615,False
Q13547_CHEMBL5440196,0.2444,False
Q13547_CHEMBL5428924,0.2705,False
Q13547_CHEMBL5424063,0.236,False
Q13547_CHEMBL5440160,0.2354,False
Q13547_CHEMBL5432519,0.1852,False
Q13547_CHEMBL5406583,0.1852,False
Q13547_CHEMBL5417760,0.1875,False
Q13547_CHEMBL5413316,0.2874,False
Q13547_CHEMBL5440032,0.2698,False
Q13547_CHEMBL5431560,0.2705,False
Q13547_CHEMBL5420876,0.1981,False
Q13547_CHEMBL5414870,0.2234,False
Q13547_CHEMBL5415246,0.2333,False
Q13547_CHEMBL5407734,0.2307,False
Q13547_CHEMBL5395816,0.2041,False
Q13547_CHEMBL5440176,0.1882,False
Q13547_CHEMBL5412747,0.2021,False
Q13547_CHEMBL5435909,0.1818,False
Q13547_CHEMBL5398464,0.5557,False
Q13547_CHEMBL5420057,0.2203,False
Q13547_CHEMBL5404427,0.2134,False
Q13547_CHEMBL5404095,0.2386,False
Q13547_CHEMBL5429056,0.25,False
Q13547_CHEMBL5419475,0.2111,False
Q13547_CHEMBL5396505,0.2185,False
Q13547_CHEMBL5399948,0.2142,False
Q13547_CHEMBL5409169,0.2056,False
Q13547_CHEMBL5431839,0.2062,False
Q13547_CHEMBL5429693,0.2212,False
Q13547_CHEMBL5409137,0.2346,False
Q13547_CHEMBL5437481,0.2136,False
Q13547_CHEMBL5410073,0.1895,False
Q13547_CHEMBL5433570,0.23,False
Q13547_CHEMBL5395810,0.1957,False
Q13547_CHEMBL5409678,0.2124,False
Q13547_CHEMBL5420601,0.1951,False
Q13547_CHEMBL5412510,0.2363,False
Q13547_CHEMBL5399017,0.1947,False
Q13547_CHEMBL5434942,0.3186,False
Q13547_CHEMBL5417682,0.2333,False
Q13547_CHEMBL5415256,0.2209,False
Q13547_CHEMBL5410602,0.2329,False
Q13547_CHEMBL5411914,0.2524,False
Q13547_CHEMBL5400421,0.2307,False
Q13547_CHEMBL5431498,0.2098,False
Q13547_CHEMBL5420814,0.215,False
Q13547_CHEMBL5414244,0.215,False
Q13547_CHEMBL5409409,0.215,False
Q13547_CHEMBL5396543,0.2157,False
Q13547_CHEMBL5412725,0.2279,False
Q13547_CHEMBL5396565,0.2222,False
Q13547_CHEMBL5411315,0.2644,False
Q13547_CHEMBL5401053,0.2391,False
Q13547_CHEMBL5414564,0.2446,False
Q13547_CHEMBL5402175,0.2188,False
Q13547_CHEMBL5420307,0.24,False
Q13547_CHEMBL5437072,0.2371,False
Q13547_CHEMBL5396288,0.2316,False
Q13547_CHEMBL5415351,0.2188,False
Q13547_CHEMBL5418509,0.2278,False
Q13547_CHEMBL5428663,0.2396,False
Q13547_CHEMBL5433525,0.2627,False
Q13547_CHEMBL5398443,0.2396,False
Q13547_CHEMBL5397101,0.2245,False
Q13547_CHEMBL5439406,0.2245,False
Q13547_CHEMBL5394186,0.2291,False
Q13547_CHEMBL5425472,0.2551,False
Q13547_CHEMBL5423472,0.2283,False
Q13547_CHEMBL5394727,0.2211,False
Q13547_CHEMBL5430331,0.2935,False
Q13547_CHEMBL5402423,0.2593,False
Q13547_CHEMBL5419172,0.2391,False
Q13547_CHEMBL5424360,0.2258,False
Q13547_CHEMBL5417416,0.217,False
Q13547_CHEMBL5407707,0.2023,False
Q13547_CHEMBL5425253,0.217,False
Q13547_CHEMBL5431412,0.2366,False
Q13547_CHEMBL5407714,0.2024,False
Q13547_CHEMBL5402136,0.2075,False
Q13547_CHEMBL5402915,0.2115,False
Q13547_CHEMBL5404793,0.2285,False
Q13547_CHEMBL5403777,0.2354,False
Q13547_CHEMBL5433049,0.2233,False
Q13547_CHEMBL5408299,0.2354,False
Q13547_CHEMBL5433987,0.2122,False
Q13547_CHEMBL5410437,0.2366,False
Q13547_CHEMBL5398814,0.25,False
Q13547_CHEMBL5432672,0.2688,False
Q13547_CHEMBL5404374,0.3372,False
Q13547_CHEMBL5409055,0.2778,False
Q13547_CHEMBL5398994,0.2747,False
Q13547_CHEMBL5437925,0.2578,False
Q13547_CHEMBL5430751,0.2842,False
Q13547_CHEMBL5408074,0.2966,False
Q13547_CHEMBL5406975,0.2935,False
Q13547_CHEMBL5397692,0.2754,False
Q13547_CHEMBL5409731,0.3022,False
Q13547_CHEMBL5409287,0.2527,False
Q13547_CHEMBL5397225,0.2637,False
Q13547_CHEMBL5438996,0.2637,False
Q13547_CHEMBL5414698,0.3928,False
Q13547_CHEMBL5438446,0.3181,False
Q13547_CHEMBL5395637,0.2988,False
Q13547_CHEMBL5429446,0.2106,False
Q13547_CHEMBL5419832,0.2184,False
Q13547_CHEMBL5414925,0.2197,False
Q13547_CHEMBL5393893,0.1957,False
Q13547_CHEMBL5396074,0.2062,False
Q13547_CHEMBL5426015,0.2128,False
Q13547_CHEMBL5439859,0.2065,False
Q13547_CHEMBL5414308,0.1936,False
Q13547_CHEMBL5412296,0.2041,False
Q13547_CHEMBL5414898,0.2234,False
Q13547_CHEMBL5394047,0.2396,False
Q13547_CHEMBL5399990,0.2258,False
Q13547_CHEMBL5400387,0.2106,False
Q13547_CHEMBL5415734,0.2106,False
Q13547_CHEMBL5408897,0.2128,False
Q13547_CHEMBL5414384,0.2316,False
Q13547_CHEMBL5418711,0.2267,False
Q13547_CHEMBL5415232,0.2111,False
Q13547_CHEMBL5431448,0.2151,False
Q13547_CHEMBL5406785,0.2021,False
Q13547_CHEMBL5423629,0.281,False
Q13547_CHEMBL5401106,0.2065,False
Q13547_CHEMBL5429873,0.1919,False
Q13547_CHEMBL5409830,0.1729,False
Q13547_CHEMBL5436596,0.1801,False
Q13547_CHEMBL5420058,0.1625,False
Q13547_CHEMBL5414971,0.1736,False
Q13547_CHEMBL5432574,0.1875,False
Q13547_CHEMBL5436873,0.1801,False
Q13547_CHEMBL5434895,0.1837,False
Q13547_CHEMBL5424823,0.1801,False
Q13547_CHEMBL5408565,0.1818,False
Q13547_CHEMBL5402344,0.1708,False
Q13547_CHEMBL5423136,0.1866,False
Q13547_CHEMBL5414056,0.186,False
Q13547_CHEMBL5438694,0.1882,False
Q13547_CHEMBL5394600,0.1807,False
Q13547_CHEMBL5410777,0.2079,False
Q13547_CHEMBL5420954,0.1932,False
Q13547_CHEMBL5410523,0.2043,False
Q13547_CHEMBL5416448,0.1625,False
Q13547_CHEMBL5432886,0.1794,False
Q13547_CHEMBL5418695,0.2169,False
Q13547_CHEMBL5410992,0.2134,False
Q13547_CHEMBL5432846,0.2268,False
Q13547_CHEMBL5415711,0.2632,False
Q13547_CHEMBL5423139,0.2222,False
Q13547_CHEMBL5401815,0.233,False
Q13547_CHEMBL5418570,0.2,False
Q13547_CHEMBL5440638,0.2,False
Q13547_CHEMBL5412933,0.2278,False
Q13547_CHEMBL5403601,0.1625,False
Q13547_CHEMBL5410880,0.2222,False
Q13547_CHEMBL5402253,0.1646,False
Q13547_CHEMBL5430119,0.2291,False
Q13547_CHEMBL5419248,0.2245,False
Q13547_CHEMBL5435751,0.2527,False
Q13547_CHEMBL5425972,0.2316,False
Q13547_CHEMBL5398428,0.2688,False
Q13547_CHEMBL5408111,0.23,False
Q13547_CHEMBL5437991,0.2268,False
Q13547_CHEMBL5435590,0.2366,False
Q13547_CHEMBL5411915,0.2747,False
Q13547_CHEMBL5427151,0.2142,False
Q13547_CHEMBL5421202,0.2222,False
Q13547_CHEMBL5438599,0.2234,False
Q13547_CHEMBL5426896,0.2441,False
Q13547_CHEMBL5399941,0.1827,False
Q13547_CHEMBL5436104,0.1848,False
Q13547_CHEMBL5423557,0.3125,False
Q13547_CHEMBL5436001,0.3013,False
Q13547_CHEMBL5426091,0.3447,False
Q13547_CHEMBL5431660,0.2585,False
Q13547_CHEMBL5439488,0.2421,False
Q13547_CHEMBL5407953,0.2184,False
Q13547_CHEMBL5433627,0.262,False
Q13547_CHEMBL5416264,0.2637,False
Q13547_CHEMBL5406191,0.2605,False
Q13547_CHEMBL5433364,0.2625,False
Q13547_CHEMBL5403602,0.2441,False
Q13547_CHEMBL5429412,0.3506,False
Q13547_CHEMBL5412547,0.2366,False
Q13547_CHEMBL5436035,0.2474,False
Q13547_CHEMBL5403862,0.2964,False
Q13547_CHEMBL5419295,0.2644,False
Q13547_CHEMBL5424948,0.2529,False
Q13547_CHEMBL5418093,0.2391,False
Q13547_CHEMBL5401496,0.2644,False
Q13547_CHEMBL5401406,0.2273,False
Q13547_CHEMBL5423646,0.21,False
Q13547_CHEMBL5437381,0.2375,False
Q13547_CHEMBL5428795,0.2159,False
Q13547_CHEMBL5413612,0.2111,False
Q13547_CHEMBL5394143,0.2142,False
Q13547_CHEMBL5404245,0.2289,False
Q13547_CHEMBL5401169,0.2043,False
Q13547_CHEMBL5403206,0.2289,False
Q13547_CHEMBL5430740,0.1771,False
Q13547_CHEMBL5424224,0.2188,False
Q13547_CHEMBL5411948,0.2023,False
Q13547_CHEMBL5403974,0.217,False
Q13547_CHEMBL5415687,0.1666,False
Q13627_CHEMBL5410811,0.1594,False
Q13627_CHEMBL5403328,0.1642,False
Q13627_CHEMBL5416086,0.2421,False
Q13627_CHEMBL5417336,0.2529,False
Q13627_CHEMBL5401513,0.2554,False
Q13627_CHEMBL5401218,0.3406,False
Q13627_CHEMBL5395267,0.2551,False
Q13627_CHEMBL5414801,0.2258,False
Q13627_CHEMBL5429707,0.1957,False
Q13627_CHEMBL5428562,0.1957,False
Q13627_CHEMBL5401556,0.1698,False
Q13627_CHEMBL5432405,0.1704,False
Q13627_CHEMBL5404093,0.1573,False
Q13627_CHEMBL5401354,0.1595,False
Q13627_CHEMBL5426463,0.1735,False
Q13627_CHEMBL5417699,0.172,False
Q13627_CHEMBL5429691,0.1979,False
Q13627_CHEMBL5432194,0.179,False
Q13627_CHEMBL5415554,0.1735,False
Q13627_CHEMBL5395833,0.1714,False
Q13627_CHEMBL5415238,0.1743,False
Q13627_CHEMBL5428750,0.1666,False
Q13627_CHEMBL5406864,0.1682,False
Q13627_CHEMBL5435933,0.1771,False
Q13627_CHEMBL5421052,0.1584,False
Q13627_CHEMBL5429359,0.1444,False
Q13627_CHEMBL5406490,0.1547,False
Q13627_CHEMBL5426876,0.1604,False
Q13627_CHEMBL5413380,0.1526,False
Q13627_CHEMBL5396081,0.165,False
Q13627_CHEMBL5429086,0.172,False
Q13627_CHEMBL5411649,0.3416,False
Q13627_CHEMBL5432630,0.2908,False
Q13627_CHEMBL5413622,0.2361,False
Q13627_CHEMBL5423818,0.2338,False
Q13627_CHEMBL5416942,0.25,False
Q13627_CHEMBL5424488,0.2078,False
Q13627_CHEMBL5417631,0.2759,False
Q13627_CHEMBL5418822,0.2688,False
Q13627_CHEMBL5439632,0.2563,False
Q13627_CHEMBL5395734,0.2727,False
Q13627_CHEMBL5416327,0.2446,False
Q13627_CHEMBL5424114,0.2913,False
Q13627_CHEMBL5435495,0.1827,False
Q13627_CHEMBL5426335,0.2766,False
Q13627_CHEMBL5440916,0.2118,False
Q13627_CHEMBL5397989,0.2222,False
Q13627_CHEMBL5410464,0.2417,False
Q13627_CHEMBL5426304,0.2048,False
Q13627_CHEMBL5425642,0.2073,False
