compound_id,simstd_sair,ik1_sair
Q06187_CHEMBL5432321,1.0,True
Q06187_CHEMBL5429118,1.0,True
Q06187_CHEMBL5399333,1.0,True
Q06187_CHEMBL5439205,1.0,True
Q06187_CHEMBL5421117,1.0,True
Q06187_CHEMBL5427653,1.0,True
Q06187_CHEMBL5406313,1.0,True
Q06187_CHEMBL5420469,1.0,True
Q06187_CHEMBL5426399,1.0,True
Q06187_CHEMBL5429719,1.0,True
Q06187_CHEMBL5427093,1.0,True
Q06187_CHEMBL5439377,1.0,True
Q06187_CHEMBL5431720,1.0,True
Q06187_CHEMBL5394800,1.0,True
Q06187_CHEMBL5440136,1.0,True
Q06187_CHEMBL5435684,1.0,True
Q06187_CHEMBL5417273,1.0,True
Q06187_CHEMBL5415543,1.0,True
Q06187_CHEMBL5412767,1.0,True
Q06187_CHEMBL5436699,1.0,True
Q06187_CHEMBL5413492,1.0,True
Q06187_CHEMBL5428711,1.0,True
Q06187_CHEMBL5402002,1.0,True
Q06187_CHEMBL5415887,1.0,True
Q06187_CHEMBL5411595,1.0,True
Q06187_CHEMBL5396054,1.0,True
Q06187_CHEMBL5403745,1.0,True
Q06187_CHEMBL5440675,1.0,True
Q06187_CHEMBL5403374,1.0,True
Q06187_CHEMBL5427871,1.0,True
Q06187_CHEMBL5396925,1.0,True
Q06187_CHEMBL5404479,1.0,True
Q06187_CHEMBL5412059,1.0,True
Q06187_CHEMBL5409885,1.0,True
Q06187_CHEMBL5437618,1.0,True
Q06187_CHEMBL5440116,1.0,True
Q06187_CHEMBL5408188,1.0,True
Q06187_CHEMBL5428869,1.0,True
Q06187_CHEMBL5404802,1.0,True
Q06187_CHEMBL5422506,1.0,True
Q06187_CHEMBL5439043,1.0,True
Q06187_CHEMBL5437508,1.0,True
Q06187_CHEMBL5403472,1.0,True
Q06187_CHEMBL5432494,1.0,True
Q06187_CHEMBL5409412,1.0,True
Q06187_CHEMBL5421817,1.0,True
Q06187_CHEMBL5423384,1.0,True
Q06187_CHEMBL5438302,1.0,True
Q06187_CHEMBL5411895,1.0,True
Q06187_CHEMBL5399172,1.0,True
Q06187_CHEMBL5420562,1.0,True
Q12809_CHEMBL5417318,0.3281,False
Q12809_CHEMBL5415543,1.0,True
Q12809_CHEMBL5403519,0.8354,False
Q12809_CHEMBL5421645,0.6885,False
Q12809_CHEMBL5403690,1.0,True
Q12809_CHEMBL5413826,0.8062,False
Q12809_CHEMBL5441414,0.3494,False
Q12809_CHEMBL5441415,0.3494,False
Q12809_CHEMBL5402908,0.48,False
Q12809_CHEMBL5430371,0.5674,False
Q12809_CHEMBL5433689,0.344,False
Q12809_CHEMBL5439307,0.3794,False
Q12809_CHEMBL5417342,0.3999,False
Q12809_CHEMBL5427289,0.425,False
Q12809_CHEMBL5430110,0.3953,False
Q12809_CHEMBL5425931,0.4048,False
Q12809_CHEMBL5396337,0.3718,False
Q12809_CHEMBL5402348,0.3677,False
Q12809_CHEMBL5397585,1.0,True
Q12809_CHEMBL5432083,0.5732,False
Q12809_CHEMBL5439506,0.7847,False
Q12809_CHEMBL5439842,1.0,True
Q12809_CHEMBL5435884,0.5127,False
Q12809_CHEMBL5439514,0.5259,False
Q12809_CHEMBL5434894,1.0,True
Q12809_CHEMBL5429949,0.6353,False
Q12809_CHEMBL5437318,0.4221,False
Q12809_CHEMBL5416588,0.2952,False
Q12809_CHEMBL5435085,1.0,True
Q12809_CHEMBL5433025,0.2942,False
Q12809_CHEMBL5405483,0.3877,False
Q12809_CHEMBL5404028,0.4736,False
Q12809_CHEMBL5418451,0.4375,False
Q12809_CHEMBL5410897,0.7002,False
Q12809_CHEMBL5398558,0.6348,False
Q12809_CHEMBL5436003,0.3384,False
Q12809_CHEMBL5399557,0.4092,False
Q12809_CHEMBL5413078,0.29,False
Q12809_CHEMBL5426169,0.6973,False
Q12809_CHEMBL5404509,0.3572,False
Q12809_CHEMBL5427278,0.3179,False
Q12809_CHEMBL5398152,0.3396,False
Q12809_CHEMBL5395542,0.2778,False
Q12809_CHEMBL5409192,0.3457,False
Q12809_CHEMBL5434324,0.3047,False
Q12809_CHEMBL5422863,0.2844,False
Q12809_CHEMBL5419489,0.3052,False
Q12809_CHEMBL5435819,1.0,True
Q12809_CHEMBL5432266,0.3225,False
Q12809_CHEMBL5437236,0.3723,False
Q12809_CHEMBL5411999,0.3723,False
Q12809_CHEMBL5420585,0.6445,False
Q12809_CHEMBL5432553,0.2979,False
Q12809_CHEMBL5416399,0.3364,False
Q12809_CHEMBL5419365,0.283,False
Q12809_CHEMBL5395781,0.7061,False
Q12809_CHEMBL5416581,0.4558,False
Q12809_CHEMBL5428752,0.2888,False
Q12809_CHEMBL5441103,0.3894,False
Q12809_CHEMBL5395597,0.3894,False
Q12809_CHEMBL5420593,0.4148,False
Q12809_CHEMBL5417501,0.3152,False
Q12809_CHEMBL5402120,0.3538,False
Q12809_CHEMBL5440764,0.4736,False
Q12809_CHEMBL5399120,0.7002,False
Q12809_CHEMBL5428394,0.2981,False
Q12809_CHEMBL5396961,0.3191,False
Q12809_CHEMBL5396547,0.3101,False
Q12809_CHEMBL5400861,0.3618,False
Q12809_CHEMBL5426862,0.3494,False
Q12809_CHEMBL5400148,0.4375,False
Q12809_CHEMBL5418000,0.4487,False
Q12809_CHEMBL5394618,0.3625,False
Q12809_CHEMBL5414037,0.625,False
Q12809_CHEMBL5432371,0.5947,False
Q12809_CHEMBL5405380,0.3147,False
Q12809_CHEMBL5399676,1.0,True
Q12809_CHEMBL5435831,0.4204,False
Q12809_CHEMBL5434251,0.4624,False
Q12809_CHEMBL5439283,0.7744,False
Q12809_CHEMBL5403087,0.3872,False
Q12809_CHEMBL5427454,0.7163,False
Q12809_CHEMBL5420899,0.6348,False
Q12809_CHEMBL5432565,0.853,False
Q12809_CHEMBL5434339,1.0,True
Q12809_CHEMBL5416490,1.0,True
Q12809_CHEMBL5411721,1.0,True
Q12809_CHEMBL5403722,0.7998,False
Q12809_CHEMBL5410717,1.0,True
Q12809_CHEMBL5425739,1.0,True
Q12809_CHEMBL5424297,1.0,True
Q12809_CHEMBL5412433,0.7168,False
Q12809_CHEMBL5401453,0.6724,False
Q12809_CHEMBL5428129,0.3787,False
Q12809_CHEMBL5441391,0.3257,False
Q12809_CHEMBL5436114,0.3928,False
Q12809_CHEMBL5410878,0.4268,False
Q12809_CHEMBL5434807,0.4431,False
Q12809_CHEMBL5403581,0.5,False
Q12809_CHEMBL5429029,0.4146,False
Q12809_CHEMBL5437311,0.4319,False
Q12809_CHEMBL5419543,0.6509,False
Q12809_CHEMBL5424670,0.6665,False
Q12809_CHEMBL5396638,0.6064,False
Q12809_CHEMBL5412404,0.353,False
Q12809_CHEMBL5422051,1.0,True
Q12809_CHEMBL5399556,0.3125,False
Q12809_CHEMBL5406899,0.3157,False
Q12809_CHEMBL5406703,0.2871,False
Q12809_CHEMBL5429179,0.304,False
Q12809_CHEMBL5432538,0.3953,False
Q12809_CHEMBL5416465,0.4348,False
Q12809_CHEMBL5414588,0.5,False
Q12809_CHEMBL5406913,0.6104,False
Q12809_CHEMBL5424378,0.627,False
Q12809_CHEMBL5414982,0.5771,False
Q12809_CHEMBL5433897,0.4314,False
Q12809_CHEMBL5399932,0.2686,False
Q12809_CHEMBL5401016,1.0,True
Q13546_CHEMBL5440251,0.3147,False
Q13546_CHEMBL5432235,0.4363,False
Q13546_CHEMBL5408026,0.4565,False
Q13546_CHEMBL5419480,0.6411,False
Q13546_CHEMBL5404174,0.3872,False
Q13546_CHEMBL5422041,0.4312,False
Q13546_CHEMBL5430224,0.3953,False
Q13546_CHEMBL5427031,0.3696,False
Q13546_CHEMBL5399892,0.6274,False
Q13546_CHEMBL5395362,0.4614,False
Q13546_CHEMBL5412064,0.4465,False
Q13546_CHEMBL5438972,0.3374,False
Q13546_CHEMBL5415575,0.4304,False
Q13546_CHEMBL5408672,0.4126,False
Q13546_CHEMBL5411381,0.4285,False
Q13546_CHEMBL5426073,0.4521,False
Q13546_CHEMBL5394940,0.4343,False
Q13546_CHEMBL5423528,0.301,False
Q13546_CHEMBL5398941,0.3372,False
Q13546_CHEMBL5433218,0.3093,False
Q13546_CHEMBL5432442,0.324,False
Q13546_CHEMBL5403329,0.3201,False
Q13546_CHEMBL5403662,0.2966,False
Q13546_CHEMBL5434132,0.4919,False
Q13546_CHEMBL5396051,0.4238,False
Q13546_CHEMBL5419190,0.3264,False
Q13546_CHEMBL5419556,0.3064,False
Q13546_CHEMBL5432711,0.4529,False
Q13546_CHEMBL5394372,0.3955,False
Q13546_CHEMBL5405225,0.3333,False
Q13546_CHEMBL5422508,0.3889,False
Q13546_CHEMBL5418785,0.3484,False
Q13546_CHEMBL5433899,0.446,False
Q13546_CHEMBL5431192,0.3333,False
Q13546_CHEMBL5416808,0.491,False
Q13546_CHEMBL5415623,0.3601,False
Q13546_CHEMBL5409296,0.3914,False
Q13546_CHEMBL5429657,0.5898,False
Q13546_CHEMBL5418766,0.6411,False
Q13546_CHEMBL5429816,0.5601,False
Q13546_CHEMBL5421764,0.4839,False
Q13546_CHEMBL5409414,0.4912,False
Q13546_CHEMBL5434486,0.4827,False
Q13546_CHEMBL5404074,0.6113,False
Q13546_CHEMBL5407948,0.4099,False
Q13546_CHEMBL5418930,0.3999,False
Q13546_CHEMBL5423912,0.4199,False
Q13546_CHEMBL5439801,0.5947,False
Q13546_CHEMBL5427681,0.4651,False
Q13546_CHEMBL5426570,0.4634,False
Q13546_CHEMBL5424677,0.4443,False
Q13546_CHEMBL5436651,0.4194,False
Q13547_CHEMBL5395245,1.0,True
Q13547_CHEMBL5432435,1.0,True
Q13547_CHEMBL5398608,1.0,True
Q13547_CHEMBL5401232,1.0,True
Q13547_CHEMBL5397465,1.0,True
Q13547_CHEMBL5420438,1.0,True
Q13547_CHEMBL5438309,1.0,True
Q13547_CHEMBL5429127,1.0,True
Q13547_CHEMBL5394932,1.0,True
Q13547_CHEMBL5400896,1.0,True
Q13547_CHEMBL5396691,1.0,True
Q13547_CHEMBL5425559,1.0,True
Q13547_CHEMBL5399910,1.0,True
Q13547_CHEMBL5430562,1.0,True
Q13547_CHEMBL5428620,1.0,True
Q13547_CHEMBL5408688,1.0,True
Q13547_CHEMBL5412379,1.0,True
Q13547_CHEMBL5418060,1.0,True
Q13547_CHEMBL5433683,1.0,True
Q13547_CHEMBL5428577,1.0,True
Q13547_CHEMBL5426703,1.0,True
Q13547_CHEMBL5429376,1.0,True
Q13547_CHEMBL5431099,1.0,True
Q13547_CHEMBL5407807,1.0,True
Q13547_CHEMBL5431370,1.0,True
Q13547_CHEMBL5423446,0.8354,False
Q13547_CHEMBL5430899,1.0,True
Q13547_CHEMBL5427815,1.0,True
Q13547_CHEMBL5400985,1.0,True
Q13547_CHEMBL5435640,1.0,True
Q13547_CHEMBL5413269,0.8462,False
Q13547_CHEMBL5418707,1.0,True
Q13547_CHEMBL5406417,1.0,True
Q13547_CHEMBL5424996,1.0,True
Q13547_CHEMBL5439517,1.0,True
Q13547_CHEMBL5411407,1.0,True
Q13547_CHEMBL5407078,1.0,True
Q13547_CHEMBL5428984,1.0,True
Q13547_CHEMBL5417666,1.0,True
Q13547_CHEMBL5427739,1.0,True
Q13547_CHEMBL5437164,0.4827,False
Q13547_CHEMBL5427776,0.4912,False
Q13547_CHEMBL5409329,0.8115,False
Q13547_CHEMBL5440015,0.8335,False
Q13547_CHEMBL5416731,1.0,True
Q13547_CHEMBL5433467,1.0,True
Q13547_CHEMBL5409260,1.0,True
Q13547_CHEMBL5417826,1.0,True
Q13547_CHEMBL5438582,1.0,True
Q13547_CHEMBL5407061,1.0,True
Q13547_CHEMBL5414999,1.0,True
Q13547_CHEMBL5434760,1.0,True
Q13547_CHEMBL5437604,1.0,True
Q13547_CHEMBL5398384,0.5483,False
Q13547_CHEMBL5405937,0.561,False
Q13547_CHEMBL5418684,0.5073,False
Q13547_CHEMBL5427242,0.5576,False
Q13547_CHEMBL5397433,0.6592,False
Q13547_CHEMBL5420639,1.0,True
Q13547_CHEMBL5420610,1.0,True
Q13547_CHEMBL5420194,1.0,True
Q13547_CHEMBL5438992,1.0,True
Q13547_CHEMBL5422534,1.0,True
Q13547_CHEMBL5405258,1.0,True
Q13547_CHEMBL5404735,1.0,True
Q13547_CHEMBL5434398,1.0,True
Q13547_CHEMBL5426859,0.8086,False
Q13547_CHEMBL5419690,1.0,True
Q13547_CHEMBL5405779,1.0,True
Q13547_CHEMBL5399656,1.0,True
Q13547_CHEMBL5439079,1.0,True
Q13547_CHEMBL5437683,1.0,True
Q13547_CHEMBL5425203,1.0,True
Q13547_CHEMBL5423994,1.0,True
Q13547_CHEMBL5436930,1.0,True
Q13547_CHEMBL5417556,1.0,True
Q13547_CHEMBL5401785,1.0,True
Q13547_CHEMBL5440587,1.0,True
Q13547_CHEMBL5409565,1.0,True
Q13547_CHEMBL5423769,1.0,True
Q13547_CHEMBL5434546,1.0,True
Q13547_CHEMBL5429228,1.0,True
Q13547_CHEMBL5420359,1.0,True
Q13547_CHEMBL5404035,0.6719,False
Q13547_CHEMBL5435026,1.0,True
Q13547_CHEMBL5424227,1.0,True
Q13547_CHEMBL5432401,1.0,True
Q13547_CHEMBL5407947,1.0,True
Q13547_CHEMBL5416658,1.0,True
Q13547_CHEMBL5399973,1.0,True
Q13547_CHEMBL5426471,1.0,True
Q13547_CHEMBL5395429,1.0,True
Q13547_CHEMBL5431600,1.0,True
Q13547_CHEMBL5418936,1.0,True
Q13547_CHEMBL5395752,1.0,True
Q13547_CHEMBL5409321,1.0,True
Q13547_CHEMBL5410667,1.0,True
Q13547_CHEMBL5406671,1.0,True
Q13547_CHEMBL5409269,1.0,True
Q13547_CHEMBL5423614,1.0,True
Q13547_CHEMBL5400284,0.8184,False
Q13547_CHEMBL5418632,0.623,False
Q13547_CHEMBL5428905,0.6851,False
Q13547_CHEMBL5394496,0.5645,False
Q13547_CHEMBL5422313,0.561,False
Q13547_CHEMBL5401058,0.8423,False
Q13547_CHEMBL5418488,0.7256,False
Q13547_CHEMBL5431673,1.0,True
Q13547_CHEMBL5407261,1.0,True
Q13547_CHEMBL5415779,1.0,True
Q13547_CHEMBL5403063,1.0,True
Q13547_CHEMBL5417222,1.0,True
Q13547_CHEMBL5422539,1.0,True
Q13547_CHEMBL5417311,1.0,True
Q13547_CHEMBL5409479,1.0,True
Q13547_CHEMBL5426373,1.0,True
Q13547_CHEMBL5433222,1.0,True
Q13547_CHEMBL5414940,1.0,True
Q13547_CHEMBL5403641,1.0,True
Q13547_CHEMBL5401051,1.0,True
Q13547_CHEMBL5407011,1.0,True
Q13547_CHEMBL5423299,1.0,True
Q13547_CHEMBL5420243,1.0,True
Q13547_CHEMBL5413391,1.0,True
Q13547_CHEMBL5435868,1.0,True
Q13547_CHEMBL5404696,1.0,True
Q13547_CHEMBL5440138,1.0,True
Q13547_CHEMBL5436704,1.0,True
Q13547_CHEMBL5422333,1.0,True
Q13547_CHEMBL5440733,1.0,True
Q13547_CHEMBL5431676,1.0,True
Q13547_CHEMBL5416888,1.0,True
Q13547_CHEMBL5395571,1.0,True
Q13547_CHEMBL5421759,1.0,True
Q13547_CHEMBL5409400,0.707,False
Q13547_CHEMBL5420493,1.0,True
Q13547_CHEMBL5397759,1.0,True
Q13547_CHEMBL5434626,1.0,True
Q13547_CHEMBL5413000,1.0,True
Q13547_CHEMBL5395739,1.0,True
Q13547_CHEMBL5440875,1.0,True
Q13547_CHEMBL5419239,0.6909,False
Q13547_CHEMBL5424768,1.0,True
Q13547_CHEMBL5422428,1.0,True
Q13547_CHEMBL5410652,1.0,True
Q13547_CHEMBL5440192,0.7129,False
Q13547_CHEMBL5407634,0.7842,False
Q13547_CHEMBL5426948,0.7842,False
Q13547_CHEMBL5400623,1.0,True
Q13547_CHEMBL5399635,1.0,True
Q13547_CHEMBL5406759,0.8037,False
Q13547_CHEMBL5413744,1.0,True
Q13547_CHEMBL5428176,1.0,True
Q13547_CHEMBL5440196,1.0,True
Q13547_CHEMBL5428924,1.0,True
Q13547_CHEMBL5424063,0.7886,False
Q13547_CHEMBL5440160,1.0,True
Q13547_CHEMBL5432519,1.0,True
Q13547_CHEMBL5406583,1.0,True
Q13547_CHEMBL5417760,1.0,True
Q13547_CHEMBL5413316,1.0,True
Q13547_CHEMBL5440032,1.0,True
Q13547_CHEMBL5431560,1.0,True
Q13547_CHEMBL5420876,1.0,True
Q13547_CHEMBL5414870,1.0,True
Q13547_CHEMBL5415246,1.0,True
Q13547_CHEMBL5407734,1.0,True
Q13547_CHEMBL5395816,1.0,True
Q13547_CHEMBL5440176,1.0,True
Q13547_CHEMBL5412747,1.0,True
Q13547_CHEMBL5435909,1.0,True
Q13547_CHEMBL5398464,1.0,True
Q13547_CHEMBL5420057,1.0,True
Q13547_CHEMBL5404427,1.0,True
Q13547_CHEMBL5404095,1.0,True
Q13547_CHEMBL5429056,1.0,True
Q13547_CHEMBL5419475,1.0,True
Q13547_CHEMBL5396505,1.0,True
Q13547_CHEMBL5399948,1.0,True
Q13547_CHEMBL5409169,1.0,True
Q13547_CHEMBL5431839,1.0,True
Q13547_CHEMBL5429693,1.0,True
Q13547_CHEMBL5409137,0.877,False
Q13547_CHEMBL5437481,1.0,True
Q13547_CHEMBL5410073,1.0,True
Q13547_CHEMBL5433570,1.0,True
Q13547_CHEMBL5395810,1.0,True
Q13547_CHEMBL5409678,1.0,True
Q13547_CHEMBL5420601,1.0,True
Q13547_CHEMBL5412510,1.0,True
Q13547_CHEMBL5399017,0.8423,False
Q13547_CHEMBL5434942,1.0,True
Q13547_CHEMBL5417682,1.0,True
Q13547_CHEMBL5415256,1.0,True
Q13547_CHEMBL5410602,0.7075,False
Q13547_CHEMBL5411914,1.0,True
Q13547_CHEMBL5400421,1.0,True
Q13547_CHEMBL5431498,1.0,True
Q13547_CHEMBL5420814,1.0,True
Q13547_CHEMBL5414244,1.0,True
Q13547_CHEMBL5409409,1.0,True
Q13547_CHEMBL5396543,1.0,True
Q13547_CHEMBL5412725,1.0,True
Q13547_CHEMBL5396565,1.0,True
Q13547_CHEMBL5411315,1.0,True
Q13547_CHEMBL5401053,1.0,True
Q13547_CHEMBL5414564,1.0,True
Q13547_CHEMBL5402175,1.0,True
Q13547_CHEMBL5420307,0.8276,False
Q13547_CHEMBL5437072,1.0,True
Q13547_CHEMBL5396288,1.0,True
Q13547_CHEMBL5415351,1.0,True
Q13547_CHEMBL5418509,1.0,True
Q13547_CHEMBL5428663,1.0,True
Q13547_CHEMBL5433525,1.0,True
Q13547_CHEMBL5398443,1.0,True
Q13547_CHEMBL5397101,1.0,True
Q13547_CHEMBL5439406,1.0,True
Q13547_CHEMBL5394186,1.0,True
Q13547_CHEMBL5425472,1.0,True
Q13547_CHEMBL5423472,1.0,True
Q13547_CHEMBL5394727,1.0,True
Q13547_CHEMBL5430331,1.0,True
Q13547_CHEMBL5402423,1.0,True
Q13547_CHEMBL5419172,1.0,True
Q13547_CHEMBL5424360,1.0,True
Q13547_CHEMBL5417416,1.0,True
Q13547_CHEMBL5407707,1.0,True
Q13547_CHEMBL5425253,1.0,True
Q13547_CHEMBL5431412,1.0,True
Q13547_CHEMBL5407714,1.0,True
Q13547_CHEMBL5402136,1.0,True
Q13547_CHEMBL5402915,1.0,True
Q13547_CHEMBL5404793,1.0,True
Q13547_CHEMBL5403777,1.0,True
Q13547_CHEMBL5433049,1.0,True
Q13547_CHEMBL5408299,1.0,True
Q13547_CHEMBL5433987,1.0,True
Q13547_CHEMBL5410437,1.0,True
Q13547_CHEMBL5398814,1.0,True
Q13547_CHEMBL5432672,1.0,True
Q13547_CHEMBL5404374,1.0,True
Q13547_CHEMBL5409055,1.0,True
Q13547_CHEMBL5398994,1.0,True
Q13547_CHEMBL5437925,1.0,True
Q13547_CHEMBL5430751,1.0,True
Q13547_CHEMBL5408074,1.0,True
Q13547_CHEMBL5406975,1.0,True
Q13547_CHEMBL5397692,1.0,True
Q13547_CHEMBL5409731,1.0,True
Q13547_CHEMBL5409287,1.0,True
Q13547_CHEMBL5397225,1.0,True
Q13547_CHEMBL5438996,1.0,True
Q13547_CHEMBL5414698,1.0,True
Q13547_CHEMBL5438446,1.0,True
Q13547_CHEMBL5395637,1.0,True
Q13547_CHEMBL5429446,1.0,True
Q13547_CHEMBL5419832,1.0,True
Q13547_CHEMBL5414925,1.0,True
Q13547_CHEMBL5393893,1.0,True
Q13547_CHEMBL5396074,1.0,True
Q13547_CHEMBL5426015,1.0,True
Q13547_CHEMBL5439859,1.0,True
Q13547_CHEMBL5414308,1.0,True
Q13547_CHEMBL5412296,1.0,True
Q13547_CHEMBL5414898,1.0,True
Q13547_CHEMBL5394047,1.0,True
Q13547_CHEMBL5399990,1.0,True
Q13547_CHEMBL5400387,1.0,True
Q13547_CHEMBL5415734,1.0,True
Q13547_CHEMBL5408897,1.0,True
Q13547_CHEMBL5414384,1.0,True
Q13547_CHEMBL5418711,1.0,True
Q13547_CHEMBL5415232,1.0,True
Q13547_CHEMBL5431448,1.0,True
Q13547_CHEMBL5406785,1.0,True
Q13547_CHEMBL5423629,1.0,True
Q13547_CHEMBL5401106,1.0,True
Q13547_CHEMBL5429873,1.0,True
Q13547_CHEMBL5409830,1.0,True
Q13547_CHEMBL5436596,1.0,True
Q13547_CHEMBL5420058,1.0,True
Q13547_CHEMBL5414971,1.0,True
Q13547_CHEMBL5432574,1.0,True
Q13547_CHEMBL5436873,1.0,True
Q13547_CHEMBL5434895,1.0,True
Q13547_CHEMBL5424823,1.0,True
Q13547_CHEMBL5408565,1.0,True
Q13547_CHEMBL5402344,1.0,True
Q13547_CHEMBL5423136,1.0,True
Q13547_CHEMBL5414056,1.0,True
Q13547_CHEMBL5438694,1.0,True
Q13547_CHEMBL5394600,1.0,True
Q13547_CHEMBL5410777,1.0,True
Q13547_CHEMBL5420954,1.0,True
Q13547_CHEMBL5410523,1.0,True
Q13547_CHEMBL5416448,1.0,True
Q13547_CHEMBL5432886,1.0,True
Q13547_CHEMBL5418695,1.0,True
Q13547_CHEMBL5410992,1.0,True
Q13547_CHEMBL5432846,1.0,True
Q13547_CHEMBL5415711,1.0,True
Q13547_CHEMBL5423139,1.0,True
Q13547_CHEMBL5401815,1.0,True
Q13547_CHEMBL5418570,1.0,True
Q13547_CHEMBL5440638,1.0,True
Q13547_CHEMBL5412933,1.0,True
Q13547_CHEMBL5403601,1.0,True
Q13547_CHEMBL5410880,1.0,True
Q13547_CHEMBL5402253,1.0,True
Q13547_CHEMBL5430119,1.0,True
Q13547_CHEMBL5419248,1.0,True
Q13547_CHEMBL5435751,1.0,True
Q13547_CHEMBL5425972,1.0,True
Q13547_CHEMBL5398428,1.0,True
Q13547_CHEMBL5408111,1.0,True
Q13547_CHEMBL5437991,1.0,True
Q13547_CHEMBL5435590,1.0,True
Q13547_CHEMBL5411915,1.0,True
Q13547_CHEMBL5427151,1.0,True
Q13547_CHEMBL5421202,1.0,True
Q13547_CHEMBL5438599,1.0,True
Q13547_CHEMBL5426896,1.0,True
Q13547_CHEMBL5399941,1.0,True
Q13547_CHEMBL5436104,1.0,True
Q13547_CHEMBL5423557,1.0,True
Q13547_CHEMBL5436001,1.0,True
Q13547_CHEMBL5426091,1.0,True
Q13547_CHEMBL5431660,1.0,True
Q13547_CHEMBL5439488,1.0,True
Q13547_CHEMBL5407953,1.0,True
Q13547_CHEMBL5433627,1.0,True
Q13547_CHEMBL5416264,0.7754,False
Q13547_CHEMBL5406191,1.0,True
Q13547_CHEMBL5433364,1.0,True
Q13547_CHEMBL5403602,1.0,True
Q13547_CHEMBL5429412,1.0,True
Q13547_CHEMBL5412547,1.0,True
Q13547_CHEMBL5436035,1.0,True
Q13547_CHEMBL5403862,1.0,True
Q13547_CHEMBL5419295,1.0,True
Q13547_CHEMBL5424948,1.0,True
Q13547_CHEMBL5418093,1.0,True
Q13547_CHEMBL5401496,1.0,True
Q13547_CHEMBL5401406,1.0,True
Q13547_CHEMBL5423646,1.0,True
Q13547_CHEMBL5437381,1.0,True
Q13547_CHEMBL5428795,1.0,True
Q13547_CHEMBL5413612,1.0,True
Q13547_CHEMBL5394143,1.0,True
Q13547_CHEMBL5404245,1.0,True
Q13547_CHEMBL5401169,1.0,True
Q13547_CHEMBL5403206,1.0,True
Q13547_CHEMBL5430740,1.0,True
Q13547_CHEMBL5424224,1.0,True
Q13547_CHEMBL5411948,1.0,True
Q13547_CHEMBL5403974,1.0,True
Q13547_CHEMBL5415687,1.0,True
Q13627_CHEMBL5410811,1.0,True
Q13627_CHEMBL5403328,0.7871,False
Q13627_CHEMBL5416086,0.8184,False
Q13627_CHEMBL5417336,1.0,True
Q13627_CHEMBL5401513,0.6665,False
Q13627_CHEMBL5401218,0.623,False
Q13627_CHEMBL5395267,0.7119,False
Q13627_CHEMBL5414801,0.6895,False
Q13627_CHEMBL5429707,1.0,True
Q13627_CHEMBL5428562,1.0,True
Q13627_CHEMBL5401556,1.0,True
Q13627_CHEMBL5432405,1.0,True
Q13627_CHEMBL5404093,1.0,True
Q13627_CHEMBL5401354,0.7583,False
Q13627_CHEMBL5426463,0.7656,False
Q13627_CHEMBL5417699,1.0,True
Q13627_CHEMBL5429691,1.0,True
Q13627_CHEMBL5432194,1.0,True
Q13627_CHEMBL5415554,1.0,True
Q13627_CHEMBL5395833,1.0,True
Q13627_CHEMBL5415238,1.0,True
Q13627_CHEMBL5428750,1.0,True
Q13627_CHEMBL5406864,1.0,True
Q13627_CHEMBL5435933,0.7778,False
Q13627_CHEMBL5421052,0.7422,False
Q13627_CHEMBL5429359,1.0,True
Q13627_CHEMBL5406490,1.0,True
Q13627_CHEMBL5426876,0.7656,False
Q13627_CHEMBL5413380,0.7617,False
Q13627_CHEMBL5396081,1.0,True
Q13627_CHEMBL5429086,1.0,True
Q13627_CHEMBL5411649,1.0,True
Q13627_CHEMBL5432630,1.0,True
Q13627_CHEMBL5413622,1.0,True
Q13627_CHEMBL5423818,1.0,True
Q13627_CHEMBL5416942,0.5938,False
Q13627_CHEMBL5424488,1.0,True
Q13627_CHEMBL5417631,1.0,True
Q13627_CHEMBL5418822,1.0,True
Q13627_CHEMBL5439632,1.0,True
Q13627_CHEMBL5395734,1.0,True
Q13627_CHEMBL5416327,0.7212,False
Q13627_CHEMBL5424114,1.0,True
Q13627_CHEMBL5435495,1.0,True
Q13627_CHEMBL5426335,1.0,True
Q13627_CHEMBL5440916,1.0,True
Q13627_CHEMBL5397989,1.0,True
Q13627_CHEMBL5410464,1.0,True
Q13627_CHEMBL5426304,1.0,True
Q13627_CHEMBL5425642,1.0,True
Q13627_CHEMBL5416749,1.0,True
Q13627_CHEMBL5401689,1.0,True
Q13627_CHEMBL5436022,1.0,True
Q13627_CHEMBL5402600,1.0,True
Q13627_CHEMBL5412760,1.0,True
Q13627_CHEMBL5440179,0.6489,False
Q13627_CHEMBL5404932,0.7544,False
Q13627_CHEMBL5412339,1.0,True
Q13627_CHEMBL5411492,1.0,True
Q13627_CHEMBL5411512,0.7144,False
Q13627_CHEMBL5418042,1.0,True
Q13627_CHEMBL5404416,1.0,True
Q13627_CHEMBL5405572,1.0,True
Q13627_CHEMBL5394613,1.0,True
Q13627_CHEMBL5420724,1.0,True
Q13627_CHEMBL5437222,1.0,True
Q13627_CHEMBL5422413,1.0,False
Q13627_CHEMBL5419006,1.0,True
Q13627_CHEMBL5395680,1.0,True
Q13627_CHEMBL5435718,0.8491,False
Q13627_CHEMBL5408457,1.0,True
Q13627_CHEMBL5413427,1.0,True
Q13627_CHEMBL5425748,1.0,True
Q13627_CHEMBL5410991,1.0,True
Q13627_CHEMBL5408540,0.8491,False
Q13627_CHEMBL5428651,1.0,True
Q13627_CHEMBL5422936,1.0,True
