compound_id,simstd_selfcontrol,ik1_selfcontrol
Q03111_CHEMBL5419393,1.0,True
Q03111_CHEMBL5411777,1.0,True
Q03111_CHEMBL5417838,1.0,True
Q03111_CHEMBL5395504,1.0,True
Q03111_CHEMBL5406254,1.0,True
Q03111_CHEMBL5438461,1.0,True
Q03111_CHEMBL5422917,1.0,True
Q03111_CHEMBL5404615,1.0,True
Q03111_CHEMBL5428403,1.0,True
Q03111_CHEMBL5396726,1.0,True
Q03111_CHEMBL5420102,1.0,True
Q03111_CHEMBL5413088,1.0,True
Q03111_CHEMBL5422965,1.0,True
Q03111_CHEMBL5421606,1.0,True
Q03111_CHEMBL5398308,1.0,True
Q03111_CHEMBL5427853,1.0,True
Q03111_CHEMBL5394670,1.0,True
Q03111_CHEMBL5416530,1.0,True
Q03181_CHEMBL5399608,1.0,True
Q03181_CHEMBL5421425,1.0,True
Q03181_CHEMBL5407583,1.0,True
Q03181_CHEMBL5406591,1.0,True
Q03181_CHEMBL5406898,1.0,True
Q03181_CHEMBL5408470,1.0,True
Q03181_CHEMBL5404338,1.0,True
Q03181_CHEMBL5397940,1.0,True
Q03181_CHEMBL5427431,1.0,True
Q03181_CHEMBL5414029,1.0,True
Q03181_CHEMBL5439812,1.0,True
Q03181_CHEMBL5432530,1.0,True
Q03181_CHEMBL5435944,1.0,True
Q03181_CHEMBL5431536,1.0,True
Q03181_CHEMBL5429976,1.0,True
Q03181_CHEMBL5427888,1.0,True
Q03181_CHEMBL5406301,1.0,True
Q03181_CHEMBL5431290,1.0,True
Q03181_CHEMBL5429911,1.0,True
Q06124_CHEMBL5409502,1.0,True
Q06124_CHEMBL5436458,1.0,True
Q06124_CHEMBL5427793,1.0,True
Q06124_CHEMBL5429374,1.0,True
Q06124_CHEMBL5426696,1.0,True
Q06124_CHEMBL5427689,1.0,True
Q06124_CHEMBL5396927,1.0,True
Q06124_CHEMBL5430697,1.0,True
Q06124_CHEMBL5432361,1.0,True
Q06124_CHEMBL5425562,1.0,True
Q06124_CHEMBL5417898,1.0,True
Q06124_CHEMBL5430876,1.0,True
Q06124_CHEMBL5410478,1.0,True
Q06124_CHEMBL5434597,1.0,True
Q06124_CHEMBL5401484,1.0,True
Q06124_CHEMBL5405120,1.0,True
Q06124_CHEMBL5431213,1.0,True
Q06124_CHEMBL5397714,1.0,True
Q06124_CHEMBL5423012,1.0,True
Q06124_CHEMBL5417082,1.0,True
Q06124_CHEMBL5426862,1.0,True
Q06124_CHEMBL5396396,1.0,True
Q06124_CHEMBL5415136,1.0,True
Q06124_CHEMBL5431659,1.0,True
Q06124_CHEMBL5426966,1.0,True
Q06124_CHEMBL5396867,1.0,True
Q06124_CHEMBL5416146,1.0,True
Q06124_CHEMBL5421651,1.0,True
Q06124_CHEMBL5424940,1.0,True
Q06124_CHEMBL5416270,1.0,True
Q06124_CHEMBL5408024,1.0,True
Q06124_CHEMBL5433260,1.0,True
Q06124_CHEMBL5402661,1.0,True
Q06124_CHEMBL5435971,1.0,True
Q06124_CHEMBL5430657,1.0,True
Q06124_CHEMBL5400948,1.0,True
Q06124_CHEMBL5424837,1.0,True
Q06124_CHEMBL5410896,1.0,True
Q06124_CHEMBL5422106,1.0,True
Q06124_CHEMBL5434296,1.0,True
Q06124_CHEMBL5412197,1.0,True
Q06124_CHEMBL5416159,1.0,True
Q06187_CHEMBL5431246,1.0,True
Q06187_CHEMBL5421073,1.0,True
Q06187_CHEMBL5405186,1.0,True
Q06187_CHEMBL5398916,1.0,True
Q06187_CHEMBL5418333,1.0,True
Q06187_CHEMBL5427890,1.0,True
Q06187_CHEMBL5399884,1.0,True
Q06187_CHEMBL5414595,1.0,True
Q06187_CHEMBL5400359,1.0,True
Q06187_CHEMBL5425932,1.0,True
Q06187_CHEMBL5424119,1.0,True
Q06187_CHEMBL5436135,1.0,True
Q06187_CHEMBL5424490,1.0,True
Q06187_CHEMBL5423586,1.0,True
Q06187_CHEMBL5396734,1.0,True
Q06187_CHEMBL5403299,1.0,True
Q06187_CHEMBL5432647,1.0,True
Q06187_CHEMBL5419265,1.0,True
Q06187_CHEMBL5432321,1.0,True
Q06187_CHEMBL5429118,1.0,True
Q06187_CHEMBL5399333,1.0,True
Q06187_CHEMBL5439205,1.0,True
Q06187_CHEMBL5421117,1.0,True
Q06187_CHEMBL5427653,1.0,True
Q06187_CHEMBL5406313,1.0,True
Q06187_CHEMBL5420469,1.0,True
Q06187_CHEMBL5426399,1.0,True
Q06187_CHEMBL5429719,1.0,True
Q06187_CHEMBL5427093,1.0,True
Q06187_CHEMBL5439377,1.0,True
Q06187_CHEMBL5431720,1.0,True
Q06187_CHEMBL5394800,1.0,True
Q06187_CHEMBL5440136,1.0,True
Q06187_CHEMBL5435684,1.0,True
Q06187_CHEMBL5417273,1.0,True
Q06187_CHEMBL5415543,1.0,True
Q06187_CHEMBL5412767,1.0,True
Q06187_CHEMBL5436699,1.0,True
Q06187_CHEMBL5413492,1.0,True
Q06187_CHEMBL5428711,1.0,True
Q06187_CHEMBL5402002,1.0,True
Q06187_CHEMBL5415887,1.0,True
Q06187_CHEMBL5411595,1.0,True
Q06187_CHEMBL5396054,1.0,True
Q06187_CHEMBL5403745,1.0,True
Q06187_CHEMBL5440675,1.0,True
Q06187_CHEMBL5403374,1.0,True
Q06187_CHEMBL5427871,1.0,True
Q06187_CHEMBL5396925,1.0,True
Q06187_CHEMBL5404479,1.0,True
Q06187_CHEMBL5412059,1.0,True
Q06187_CHEMBL5409885,1.0,True
Q06187_CHEMBL5437618,1.0,True
Q06187_CHEMBL5440116,1.0,True
Q06187_CHEMBL5408188,1.0,True
Q06187_CHEMBL5428869,1.0,True
Q06187_CHEMBL5404802,1.0,True
Q06187_CHEMBL5422506,1.0,True
Q06187_CHEMBL5439043,1.0,True
Q06187_CHEMBL5437508,1.0,True
Q06187_CHEMBL5403472,1.0,True
Q06187_CHEMBL5432494,1.0,True
Q06187_CHEMBL5409412,1.0,True
Q06187_CHEMBL5421817,1.0,True
Q06187_CHEMBL5423384,1.0,True
Q06187_CHEMBL5438302,1.0,True
Q06187_CHEMBL5411895,1.0,True
Q06187_CHEMBL5399172,1.0,True
Q06187_CHEMBL5420562,1.0,True
Q12809_CHEMBL5417318,1.0,True
Q12809_CHEMBL5415543,1.0,True
Q12809_CHEMBL5403519,1.0,True
Q12809_CHEMBL5421645,1.0,True
Q12809_CHEMBL5403690,1.0,True
Q12809_CHEMBL5413826,1.0,True
Q12809_CHEMBL5441414,1.0,True
Q12809_CHEMBL5441415,1.0,True
Q12809_CHEMBL5402908,1.0,True
Q12809_CHEMBL5430371,1.0,True
Q12809_CHEMBL5433689,1.0,True
Q12809_CHEMBL5439307,1.0,True
Q12809_CHEMBL5417342,1.0,True
Q12809_CHEMBL5427289,1.0,True
Q12809_CHEMBL5430110,1.0,True
Q12809_CHEMBL5425931,1.0,True
Q12809_CHEMBL5396337,1.0,True
Q12809_CHEMBL5402348,1.0,True
Q12809_CHEMBL5397585,1.0,True
Q12809_CHEMBL5432083,1.0,True
Q12809_CHEMBL5439506,1.0,True
Q12809_CHEMBL5439842,1.0,True
Q12809_CHEMBL5435884,1.0,True
Q12809_CHEMBL5439514,1.0,True
Q12809_CHEMBL5434894,1.0,True
Q12809_CHEMBL5429949,1.0,True
Q12809_CHEMBL5437318,1.0,True
Q12809_CHEMBL5416588,1.0,True
Q12809_CHEMBL5435085,1.0,True
Q12809_CHEMBL5433025,1.0,True
Q12809_CHEMBL5405483,1.0,True
Q12809_CHEMBL5404028,1.0,True
Q12809_CHEMBL5418451,1.0,True
Q12809_CHEMBL5410897,1.0,True
Q12809_CHEMBL5398558,1.0,True
Q12809_CHEMBL5436003,1.0,True
Q12809_CHEMBL5399557,1.0,True
Q12809_CHEMBL5413078,1.0,True
Q12809_CHEMBL5426169,1.0,True
Q12809_CHEMBL5404509,1.0,True
Q12809_CHEMBL5427278,1.0,True
Q12809_CHEMBL5398152,1.0,True
Q12809_CHEMBL5395542,1.0,True
Q12809_CHEMBL5409192,1.0,True
Q12809_CHEMBL5434324,1.0,True
Q12809_CHEMBL5422863,1.0,True
Q12809_CHEMBL5419489,1.0,True
Q12809_CHEMBL5435819,1.0,True
Q12809_CHEMBL5432266,1.0,True
Q12809_CHEMBL5437236,1.0,True
Q12809_CHEMBL5411999,1.0,True
Q12809_CHEMBL5420585,1.0,True
Q12809_CHEMBL5432553,1.0,True
Q12809_CHEMBL5416399,1.0,True
Q12809_CHEMBL5419365,1.0,True
Q12809_CHEMBL5395781,1.0,True
Q12809_CHEMBL5416581,1.0,True
Q12809_CHEMBL5428752,1.0,True
Q12809_CHEMBL5441103,1.0,True
Q12809_CHEMBL5395597,1.0,True
Q12809_CHEMBL5420593,1.0,True
Q12809_CHEMBL5417501,1.0,True
Q12809_CHEMBL5402120,1.0,True
Q12809_CHEMBL5440764,1.0,True
Q12809_CHEMBL5399120,1.0,True
Q12809_CHEMBL5428394,1.0,True
Q12809_CHEMBL5396961,1.0,True
Q12809_CHEMBL5396547,1.0,True
Q12809_CHEMBL5400861,1.0,True
Q12809_CHEMBL5426862,1.0,True
Q12809_CHEMBL5400148,1.0,True
Q12809_CHEMBL5418000,1.0,True
Q12809_CHEMBL5394618,1.0,True
Q12809_CHEMBL5414037,1.0,True
Q12809_CHEMBL5432371,1.0,True
Q12809_CHEMBL5405380,1.0,True
Q12809_CHEMBL5399676,1.0,True
Q12809_CHEMBL5435831,1.0,True
Q12809_CHEMBL5434251,1.0,True
Q12809_CHEMBL5439283,1.0,True
Q12809_CHEMBL5403087,1.0,True
Q12809_CHEMBL5427454,1.0,True
Q12809_CHEMBL5420899,1.0,True
Q12809_CHEMBL5432565,1.0,True
Q12809_CHEMBL5434339,1.0,True
Q12809_CHEMBL5416490,1.0,True
Q12809_CHEMBL5411721,1.0,True
Q12809_CHEMBL5403722,1.0,True
Q12809_CHEMBL5410717,1.0,True
Q12809_CHEMBL5425739,1.0,True
Q12809_CHEMBL5424297,1.0,True
Q12809_CHEMBL5412433,1.0,True
Q12809_CHEMBL5401453,1.0,True
Q12809_CHEMBL5428129,1.0,True
Q12809_CHEMBL5441391,1.0,True
Q12809_CHEMBL5436114,1.0,True
Q12809_CHEMBL5410878,1.0,True
Q12809_CHEMBL5434807,1.0,True
Q12809_CHEMBL5403581,1.0,True
Q12809_CHEMBL5429029,1.0,True
Q12809_CHEMBL5437311,1.0,True
Q12809_CHEMBL5419543,1.0,True
Q12809_CHEMBL5424670,1.0,True
Q12809_CHEMBL5396638,1.0,True
Q12809_CHEMBL5412404,1.0,True
Q12809_CHEMBL5422051,1.0,True
Q12809_CHEMBL5399556,1.0,True
Q12809_CHEMBL5406899,1.0,True
Q12809_CHEMBL5406703,1.0,True
Q12809_CHEMBL5429179,1.0,True
Q12809_CHEMBL5432538,1.0,True
Q12809_CHEMBL5416465,1.0,True
Q12809_CHEMBL5414588,1.0,True
Q12809_CHEMBL5406913,1.0,True
Q12809_CHEMBL5424378,1.0,True
Q12809_CHEMBL5414982,1.0,True
Q12809_CHEMBL5433897,1.0,True
Q12809_CHEMBL5399932,1.0,True
Q12809_CHEMBL5401016,1.0,True
Q13546_CHEMBL5440251,1.0,True
Q13546_CHEMBL5432235,1.0,True
Q13546_CHEMBL5408026,1.0,True
Q13546_CHEMBL5419480,1.0,True
Q13546_CHEMBL5404174,1.0,True
Q13546_CHEMBL5422041,1.0,True
Q13546_CHEMBL5430224,1.0,True
Q13546_CHEMBL5427031,1.0,True
Q13546_CHEMBL5399892,1.0,True
Q13546_CHEMBL5395362,1.0,True
Q13546_CHEMBL5412064,1.0,True
Q13546_CHEMBL5438972,1.0,True
Q13546_CHEMBL5415575,1.0,True
Q13546_CHEMBL5408672,1.0,True
Q13546_CHEMBL5411381,1.0,True
Q13546_CHEMBL5426073,1.0,True
Q13546_CHEMBL5394940,1.0,True
Q13546_CHEMBL5423528,1.0,True
Q13546_CHEMBL5398941,1.0,True
Q13546_CHEMBL5433218,1.0,True
Q13546_CHEMBL5432442,1.0,True
Q13546_CHEMBL5403329,1.0,True
Q13546_CHEMBL5403662,1.0,True
Q13546_CHEMBL5434132,1.0,True
Q13546_CHEMBL5396051,1.0,True
Q13546_CHEMBL5419190,1.0,True
Q13546_CHEMBL5419556,1.0,True
Q13546_CHEMBL5432711,1.0,True
Q13546_CHEMBL5394372,1.0,True
Q13546_CHEMBL5405225,1.0,True
Q13546_CHEMBL5422508,1.0,True
Q13546_CHEMBL5418785,1.0,True
Q13546_CHEMBL5433899,1.0,True
Q13546_CHEMBL5431192,1.0,True
Q13546_CHEMBL5416808,1.0,True
Q13546_CHEMBL5415623,1.0,True
Q13546_CHEMBL5409296,1.0,True
Q13546_CHEMBL5429657,1.0,True
Q13546_CHEMBL5418766,1.0,True
Q13546_CHEMBL5429816,1.0,True
Q13546_CHEMBL5421764,1.0,True
Q13546_CHEMBL5409414,1.0,True
Q13546_CHEMBL5434486,1.0,True
Q13546_CHEMBL5404074,1.0,True
Q13546_CHEMBL5407948,1.0,True
Q13546_CHEMBL5418930,1.0,True
Q13546_CHEMBL5423912,1.0,True
Q13546_CHEMBL5439801,1.0,True
Q13546_CHEMBL5427681,1.0,True
Q13546_CHEMBL5426570,1.0,True
Q13546_CHEMBL5424677,1.0,True
Q13546_CHEMBL5436651,1.0,True
Q13547_CHEMBL5395245,1.0,True
Q13547_CHEMBL5432435,1.0,True
Q13547_CHEMBL5398608,1.0,True
Q13547_CHEMBL5401232,1.0,True
Q13547_CHEMBL5397465,1.0,True
Q13547_CHEMBL5420438,1.0,True
Q13547_CHEMBL5438309,1.0,True
Q13547_CHEMBL5429127,1.0,True
Q13547_CHEMBL5394932,1.0,True
Q13547_CHEMBL5400896,1.0,True
Q13547_CHEMBL5396691,1.0,True
Q13547_CHEMBL5425559,1.0,True
Q13547_CHEMBL5399910,1.0,True
Q13547_CHEMBL5430562,1.0,True
Q13547_CHEMBL5428620,1.0,True
Q13547_CHEMBL5408688,1.0,True
Q13547_CHEMBL5412379,1.0,True
Q13547_CHEMBL5418060,1.0,True
Q13547_CHEMBL5433683,1.0,True
Q13547_CHEMBL5428577,1.0,True
Q13547_CHEMBL5426703,1.0,True
Q13547_CHEMBL5429376,1.0,True
Q13547_CHEMBL5431099,1.0,True
Q13547_CHEMBL5407807,1.0,True
Q13547_CHEMBL5431370,1.0,True
Q13547_CHEMBL5423446,1.0,True
Q13547_CHEMBL5430899,1.0,True
Q13547_CHEMBL5427815,1.0,True
Q13547_CHEMBL5400985,1.0,True
Q13547_CHEMBL5435640,1.0,True
Q13547_CHEMBL5413269,1.0,True
Q13547_CHEMBL5418707,1.0,True
Q13547_CHEMBL5406417,1.0,True
Q13547_CHEMBL5424996,1.0,True
Q13547_CHEMBL5439517,1.0,True
Q13547_CHEMBL5411407,1.0,True
Q13547_CHEMBL5407078,1.0,True
Q13547_CHEMBL5428984,1.0,True
Q13547_CHEMBL5417666,1.0,True
Q13547_CHEMBL5427739,1.0,True
Q13547_CHEMBL5437164,1.0,True
Q13547_CHEMBL5427776,1.0,True
Q13547_CHEMBL5409329,1.0,True
Q13547_CHEMBL5440015,1.0,True
Q13547_CHEMBL5416731,1.0,True
Q13547_CHEMBL5433467,1.0,True
Q13547_CHEMBL5409260,1.0,True
Q13547_CHEMBL5417826,1.0,True
Q13547_CHEMBL5438582,1.0,True
Q13547_CHEMBL5407061,1.0,True
Q13547_CHEMBL5414999,1.0,True
Q13547_CHEMBL5434760,1.0,True
Q13547_CHEMBL5437604,1.0,True
Q13547_CHEMBL5398384,1.0,True
Q13547_CHEMBL5405937,1.0,True
Q13547_CHEMBL5418684,1.0,True
Q13547_CHEMBL5427242,1.0,True
Q13547_CHEMBL5397433,1.0,True
Q13547_CHEMBL5420639,1.0,True
Q13547_CHEMBL5420610,1.0,True
Q13547_CHEMBL5420194,1.0,True
Q13547_CHEMBL5438992,1.0,True
Q13547_CHEMBL5422534,1.0,True
Q13547_CHEMBL5405258,1.0,True
Q13547_CHEMBL5404735,1.0,True
Q13547_CHEMBL5434398,1.0,True
Q13547_CHEMBL5426859,1.0,True
Q13547_CHEMBL5419690,1.0,True
Q13547_CHEMBL5405779,1.0,True
Q13547_CHEMBL5399656,1.0,True
Q13547_CHEMBL5439079,1.0,True
Q13547_CHEMBL5437683,1.0,True
Q13547_CHEMBL5425203,1.0,True
Q13547_CHEMBL5423994,1.0,True
Q13547_CHEMBL5436930,1.0,True
Q13547_CHEMBL5417556,1.0,True
Q13547_CHEMBL5401785,1.0,True
Q13547_CHEMBL5440587,1.0,True
Q13547_CHEMBL5409565,1.0,True
Q13547_CHEMBL5423769,1.0,True
Q13547_CHEMBL5434546,1.0,True
Q13547_CHEMBL5429228,1.0,True
Q13547_CHEMBL5420359,1.0,True
Q13547_CHEMBL5404035,1.0,True
Q13547_CHEMBL5435026,1.0,True
Q13547_CHEMBL5424227,1.0,True
Q13547_CHEMBL5432401,1.0,True
Q13547_CHEMBL5407947,1.0,True
Q13547_CHEMBL5416658,1.0,True
Q13547_CHEMBL5399973,1.0,True
Q13547_CHEMBL5426471,1.0,True
Q13547_CHEMBL5395429,1.0,True
Q13547_CHEMBL5431600,1.0,True
Q13547_CHEMBL5418936,1.0,True
Q13547_CHEMBL5395752,1.0,True
Q13547_CHEMBL5409321,1.0,True
Q13547_CHEMBL5410667,1.0,True
Q13547_CHEMBL5406671,1.0,True
Q13547_CHEMBL5409269,1.0,True
Q13547_CHEMBL5423614,1.0,True
Q13547_CHEMBL5400284,1.0,True
Q13547_CHEMBL5418632,1.0,True
Q13547_CHEMBL5428905,1.0,True
Q13547_CHEMBL5394496,1.0,True
Q13547_CHEMBL5422313,1.0,True
Q13547_CHEMBL5401058,1.0,True
Q13547_CHEMBL5418488,1.0,True
Q13547_CHEMBL5431673,1.0,True
Q13547_CHEMBL5407261,1.0,True
Q13547_CHEMBL5415779,1.0,True
Q13547_CHEMBL5403063,1.0,True
Q13547_CHEMBL5417222,1.0,True
Q13547_CHEMBL5422539,1.0,True
Q13547_CHEMBL5417311,1.0,True
Q13547_CHEMBL5409479,1.0,True
Q13547_CHEMBL5426373,1.0,True
Q13547_CHEMBL5433222,1.0,True
Q13547_CHEMBL5414940,1.0,True
Q13547_CHEMBL5403641,1.0,True
Q13547_CHEMBL5401051,1.0,True
Q13547_CHEMBL5407011,1.0,True
Q13547_CHEMBL5423299,1.0,True
Q13547_CHEMBL5420243,1.0,True
Q13547_CHEMBL5413391,1.0,True
Q13547_CHEMBL5435868,1.0,True
Q13547_CHEMBL5404696,1.0,True
Q13547_CHEMBL5440138,1.0,True
Q13547_CHEMBL5436704,1.0,True
Q13547_CHEMBL5422333,1.0,True
Q13547_CHEMBL5440733,1.0,True
Q13547_CHEMBL5431676,1.0,True
Q13547_CHEMBL5416888,1.0,True
Q13547_CHEMBL5395571,1.0,True
Q13547_CHEMBL5421759,1.0,True
Q13547_CHEMBL5409400,1.0,True
Q13547_CHEMBL5420493,1.0,True
Q13547_CHEMBL5397759,1.0,True
Q13547_CHEMBL5434626,1.0,True
Q13547_CHEMBL5413000,1.0,True
Q13547_CHEMBL5395739,1.0,True
Q13547_CHEMBL5440875,1.0,True
Q13547_CHEMBL5419239,1.0,True
Q13547_CHEMBL5424768,1.0,True
Q13547_CHEMBL5422428,1.0,True
Q13547_CHEMBL5410652,1.0,True
Q13547_CHEMBL5440192,1.0,True
Q13547_CHEMBL5407634,1.0,True
Q13547_CHEMBL5426948,1.0,True
Q13547_CHEMBL5400623,1.0,True
Q13547_CHEMBL5399635,1.0,True
Q13547_CHEMBL5406759,1.0,True
Q13547_CHEMBL5413744,1.0,True
Q13547_CHEMBL5428176,1.0,True
Q13547_CHEMBL5440196,1.0,True
Q13547_CHEMBL5428924,1.0,True
Q13547_CHEMBL5424063,1.0,True
Q13547_CHEMBL5440160,1.0,True
Q13547_CHEMBL5432519,1.0,True
Q13547_CHEMBL5406583,1.0,True
Q13547_CHEMBL5417760,1.0,True
Q13547_CHEMBL5413316,1.0,True
Q13547_CHEMBL5440032,1.0,True
Q13547_CHEMBL5431560,1.0,True
Q13547_CHEMBL5420876,1.0,True
Q13547_CHEMBL5414870,1.0,True
Q13547_CHEMBL5415246,1.0,True
Q13547_CHEMBL5407734,1.0,True
Q13547_CHEMBL5395816,1.0,True
Q13547_CHEMBL5440176,1.0,True
Q13547_CHEMBL5412747,1.0,True
Q13547_CHEMBL5435909,1.0,True
Q13547_CHEMBL5398464,1.0,True
Q13547_CHEMBL5420057,1.0,True
Q13547_CHEMBL5404427,1.0,True
Q13547_CHEMBL5404095,1.0,True
Q13547_CHEMBL5429056,1.0,True
Q13547_CHEMBL5419475,1.0,True
Q13547_CHEMBL5396505,1.0,True
Q13547_CHEMBL5399948,1.0,True
Q13547_CHEMBL5409169,1.0,True
Q13547_CHEMBL5431839,1.0,True
Q13547_CHEMBL5429693,1.0,True
Q13547_CHEMBL5409137,1.0,True
Q13547_CHEMBL5437481,1.0,True
Q13547_CHEMBL5410073,1.0,True
Q13547_CHEMBL5433570,1.0,True
Q13547_CHEMBL5395810,1.0,True
Q13547_CHEMBL5409678,1.0,True
Q13547_CHEMBL5420601,1.0,True
Q13547_CHEMBL5412510,1.0,True
Q13547_CHEMBL5399017,1.0,True
Q13547_CHEMBL5434942,1.0,True
Q13547_CHEMBL5417682,1.0,True
Q13547_CHEMBL5415256,1.0,True
Q13547_CHEMBL5410602,1.0,True
Q13547_CHEMBL5411914,1.0,True
Q13547_CHEMBL5400421,1.0,True
Q13547_CHEMBL5431498,1.0,True
Q13547_CHEMBL5420814,1.0,True
Q13547_CHEMBL5414244,1.0,True
Q13547_CHEMBL5409409,1.0,True
Q13547_CHEMBL5396543,1.0,True
Q13547_CHEMBL5412725,1.0,True
Q13547_CHEMBL5396565,1.0,True
Q13547_CHEMBL5411315,1.0,True
Q13547_CHEMBL5401053,1.0,True
Q13547_CHEMBL5414564,1.0,True
Q13547_CHEMBL5402175,1.0,True
Q13547_CHEMBL5420307,1.0,True
Q13547_CHEMBL5437072,1.0,True
Q13547_CHEMBL5396288,1.0,True
Q13547_CHEMBL5415351,1.0,True
Q13547_CHEMBL5418509,1.0,True
Q13547_CHEMBL5428663,1.0,True
Q13547_CHEMBL5433525,1.0,True
Q13547_CHEMBL5398443,1.0,True
Q13547_CHEMBL5397101,1.0,True
Q13547_CHEMBL5439406,1.0,True
Q13547_CHEMBL5394186,1.0,True
Q13547_CHEMBL5425472,1.0,True
Q13547_CHEMBL5423472,1.0,True
Q13547_CHEMBL5394727,1.0,True
Q13547_CHEMBL5430331,1.0,True
Q13547_CHEMBL5402423,1.0,True
Q13547_CHEMBL5419172,1.0,True
Q13547_CHEMBL5424360,1.0,True
Q13547_CHEMBL5417416,1.0,True
Q13547_CHEMBL5407707,1.0,True
Q13547_CHEMBL5425253,1.0,True
Q13547_CHEMBL5431412,1.0,True
Q13547_CHEMBL5407714,1.0,True
Q13547_CHEMBL5402136,1.0,True
Q13547_CHEMBL5402915,1.0,True
Q13547_CHEMBL5404793,1.0,True
Q13547_CHEMBL5403777,1.0,True
Q13547_CHEMBL5433049,1.0,True
Q13547_CHEMBL5408299,1.0,True
Q13547_CHEMBL5433987,1.0,True
Q13547_CHEMBL5410437,1.0,True
Q13547_CHEMBL5398814,1.0,True
Q13547_CHEMBL5432672,1.0,True
Q13547_CHEMBL5404374,1.0,True
Q13547_CHEMBL5409055,1.0,True
Q13547_CHEMBL5398994,1.0,True
Q13547_CHEMBL5437925,1.0,True
Q13547_CHEMBL5430751,1.0,True
Q13547_CHEMBL5408074,1.0,True
Q13547_CHEMBL5406975,1.0,True
Q13547_CHEMBL5397692,1.0,True
Q13547_CHEMBL5409731,1.0,True
Q13547_CHEMBL5409287,1.0,True
Q13547_CHEMBL5397225,1.0,True
Q13547_CHEMBL5438996,1.0,True
Q13547_CHEMBL5414698,1.0,True
Q13547_CHEMBL5438446,1.0,True
Q13547_CHEMBL5395637,1.0,True
Q13547_CHEMBL5429446,1.0,True
Q13547_CHEMBL5419832,1.0,True
Q13547_CHEMBL5414925,1.0,True
Q13547_CHEMBL5393893,1.0,True
Q13547_CHEMBL5396074,1.0,True
Q13547_CHEMBL5426015,1.0,True
Q13547_CHEMBL5439859,1.0,True
Q13547_CHEMBL5414308,1.0,True
Q13547_CHEMBL5412296,1.0,True
Q13547_CHEMBL5414898,1.0,True
Q13547_CHEMBL5394047,1.0,True
Q13547_CHEMBL5399990,1.0,True
Q13547_CHEMBL5400387,1.0,True
Q13547_CHEMBL5415734,1.0,True
Q13547_CHEMBL5408897,1.0,True
Q13547_CHEMBL5414384,1.0,True
Q13547_CHEMBL5418711,1.0,True
Q13547_CHEMBL5415232,1.0,True
Q13547_CHEMBL5431448,1.0,True
Q13547_CHEMBL5406785,1.0,True
Q13547_CHEMBL5423629,1.0,True
Q13547_CHEMBL5401106,1.0,True
Q13547_CHEMBL5429873,1.0,True
Q13547_CHEMBL5409830,1.0,True
Q13547_CHEMBL5436596,1.0,True
Q13547_CHEMBL5420058,1.0,True
Q13547_CHEMBL5414971,1.0,True
Q13547_CHEMBL5432574,1.0,True
Q13547_CHEMBL5436873,1.0,True
Q13547_CHEMBL5434895,1.0,True
Q13547_CHEMBL5424823,1.0,True
Q13547_CHEMBL5408565,1.0,True
Q13547_CHEMBL5402344,1.0,True
Q13547_CHEMBL5423136,1.0,True
Q13547_CHEMBL5414056,1.0,True
Q13547_CHEMBL5438694,1.0,True
Q13547_CHEMBL5394600,1.0,True
Q13547_CHEMBL5410777,1.0,True
Q13547_CHEMBL5420954,1.0,True
Q13547_CHEMBL5410523,1.0,True
Q13547_CHEMBL5416448,1.0,True
Q13547_CHEMBL5432886,1.0,True
Q13547_CHEMBL5418695,1.0,True
Q13547_CHEMBL5410992,1.0,True
Q13547_CHEMBL5432846,1.0,True
Q13547_CHEMBL5415711,1.0,True
Q13547_CHEMBL5423139,1.0,True
Q13547_CHEMBL5401815,1.0,True
Q13547_CHEMBL5418570,1.0,True
Q13547_CHEMBL5440638,1.0,True
Q13547_CHEMBL5412933,1.0,True
Q13547_CHEMBL5403601,1.0,True
Q13547_CHEMBL5410880,1.0,True
Q13547_CHEMBL5402253,1.0,True
Q13547_CHEMBL5430119,1.0,True
Q13547_CHEMBL5419248,1.0,True
Q13547_CHEMBL5435751,1.0,True
Q13547_CHEMBL5425972,1.0,True
Q13547_CHEMBL5398428,1.0,True
Q13547_CHEMBL5408111,1.0,True
Q13547_CHEMBL5437991,1.0,True
Q13547_CHEMBL5435590,1.0,True
Q13547_CHEMBL5411915,1.0,True
Q13547_CHEMBL5427151,1.0,True
Q13547_CHEMBL5421202,1.0,True
Q13547_CHEMBL5438599,1.0,True
Q13547_CHEMBL5426896,1.0,True
Q13547_CHEMBL5399941,1.0,True
Q13547_CHEMBL5436104,1.0,True
Q13547_CHEMBL5423557,1.0,True
Q13547_CHEMBL5436001,1.0,True
Q13547_CHEMBL5426091,1.0,True
Q13547_CHEMBL5431660,1.0,True
Q13547_CHEMBL5439488,1.0,True
Q13547_CHEMBL5407953,1.0,True
Q13547_CHEMBL5433627,1.0,True
Q13547_CHEMBL5416264,1.0,True
Q13547_CHEMBL5406191,1.0,True
Q13547_CHEMBL5433364,1.0,True
Q13547_CHEMBL5403602,1.0,True
Q13547_CHEMBL5429412,1.0,True
Q13547_CHEMBL5412547,1.0,True
Q13547_CHEMBL5436035,1.0,True
Q13547_CHEMBL5403862,1.0,True
Q13547_CHEMBL5419295,1.0,True
Q13547_CHEMBL5424948,1.0,True
Q13547_CHEMBL5418093,1.0,True
Q13547_CHEMBL5401496,1.0,True
Q13547_CHEMBL5401406,1.0,True
Q13547_CHEMBL5423646,1.0,True
