compound_id,uniprot,affinity,in_sair
Q13547_CHEMBL5425559,Q13547,6.0,True
Q13547_CHEMBL5399910,Q13547,6.48,True
Q13547_CHEMBL5430562,Q13547,8.54,True
Q13547_CHEMBL5428620,Q13547,6.78,True
Q13547_CHEMBL5408688,Q13547,7.11,True
Q13547_CHEMBL5412379,Q13547,6.84,True
Q13547_CHEMBL5418060,Q13547,5.83,True
Q13547_CHEMBL5433683,Q13547,6.49,True
Q13547_CHEMBL5428577,Q13547,6.79,True
Q13547_CHEMBL5426703,Q13547,6.43,True
Q13547_CHEMBL5429376,Q13547,6.92,True
Q13547_CHEMBL5431099,Q13547,6.55,True
Q13547_CHEMBL5407807,Q13547,7.34,True
Q13547_CHEMBL5431370,Q13547,6.64,True
Q13547_CHEMBL5423446,Q13547,6.4,False
Q13547_CHEMBL5430899,Q13547,8.66,True
Q13547_CHEMBL5427815,Q13547,7.11,True
Q13547_CHEMBL5400985,Q13547,7.4,True
Q13547_CHEMBL5435640,Q13547,6.67,True
Q13547_CHEMBL5413269,Q13547,9.49,False
Q13547_CHEMBL5418707,Q13547,8.07,True
Q13547_CHEMBL5406417,Q13547,7.43,True
Q13547_CHEMBL5424996,Q13547,4.8,True
Q13547_CHEMBL5439517,Q13547,6.7,True
Q13547_CHEMBL5411407,Q13547,7.12,True
Q13547_CHEMBL5407078,Q13547,8.46,True
Q13547_CHEMBL5428984,Q13547,7.05,True
Q13547_CHEMBL5417666,Q13547,7.13,True
Q13547_CHEMBL5427739,Q13547,6.61,True
Q13547_CHEMBL5437164,Q13547,5.3,False
Q13547_CHEMBL5427776,Q13547,5.92,False
Q13547_CHEMBL5409329,Q13547,8.49,False
Q13547_CHEMBL5440015,Q13547,7.19,False
Q13547_CHEMBL5416731,Q13547,7.46,True
Q13547_CHEMBL5433467,Q13547,5.33,True
Q13547_CHEMBL5409260,Q13547,6.01,True
Q13547_CHEMBL5417826,Q13547,6.31,True
Q13547_CHEMBL5438582,Q13547,6.28,True
Q13547_CHEMBL5407061,Q13547,7.37,True
Q13547_CHEMBL5414999,Q13547,6.98,True
Q13547_CHEMBL5434760,Q13547,8.66,True
Q13547_CHEMBL5437604,Q13547,8.79,True
Q13547_CHEMBL5398384,Q13547,5.0,False
Q13547_CHEMBL5405937,Q13547,7.06,False
Q13547_CHEMBL5418684,Q13547,5.41,False
Q13547_CHEMBL5427242,Q13547,5.7,False
Q13547_CHEMBL5397433,Q13547,5.385,False
Q13547_CHEMBL5420639,Q13547,6.67,True
Q13547_CHEMBL5420610,Q13547,6.91,True
Q13547_CHEMBL5420194,Q13547,5.96,True
Q13547_CHEMBL5438992,Q13547,7.07,True
Q13547_CHEMBL5422534,Q13547,7.72,True
Q13547_CHEMBL5405258,Q13547,6.7,True
Q13547_CHEMBL5404735,Q13547,6.35,True
Q13547_CHEMBL5434398,Q13547,5.92,True
Q13547_CHEMBL5426859,Q13547,6.4,False
Q13547_CHEMBL5419690,Q13547,6.6,True
Q13547_CHEMBL5405779,Q13547,8.0,True
Q13547_CHEMBL5399656,Q13547,7.43,True
Q13547_CHEMBL5439079,Q13547,6.01,True
Q13547_CHEMBL5437683,Q13547,5.61,True
Q13547_CHEMBL5425203,Q13547,6.5,True
Q13547_CHEMBL5423994,Q13547,6.21,True
Q13547_CHEMBL5436930,Q13547,5.78,True
Q13547_CHEMBL5417556,Q13547,8.4,True
Q13547_CHEMBL5401785,Q13547,8.42,True
Q13547_CHEMBL5440587,Q13547,8.25,True
Q13547_CHEMBL5409565,Q13547,8.27,True
Q13547_CHEMBL5423769,Q13547,8.2,True
Q13547_CHEMBL5434546,Q13547,8.73,True
Q13547_CHEMBL5429228,Q13547,7.8,True
Q13547_CHEMBL5420359,Q13547,8.27,True
Q13547_CHEMBL5404035,Q13547,7.15,False
Q13547_CHEMBL5435026,Q13547,8.46,True
Q13547_CHEMBL5424227,Q13547,8.15,True
Q13547_CHEMBL5432401,Q13547,8.09,True
Q13547_CHEMBL5407947,Q13547,7.74,True
Q13547_CHEMBL5416658,Q13547,8.09,True
Q13547_CHEMBL5399973,Q13547,7.17,True
Q13547_CHEMBL5426471,Q13547,6.71,True
Q13547_CHEMBL5395429,Q13547,6.51,True
Q13547_CHEMBL5431600,Q13547,6.39,True
Q13547_CHEMBL5418936,Q13547,7.4,True
Q13547_CHEMBL5395752,Q13547,7.02,True
Q13547_CHEMBL5409321,Q13547,6.76,True
Q13547_CHEMBL5410667,Q13547,6.5,True
Q13547_CHEMBL5406671,Q13547,8.43,True
Q13547_CHEMBL5409269,Q13547,8.57,True
Q13547_CHEMBL5423614,Q13547,7.13,True
Q13547_CHEMBL5400284,Q13547,6.65,False
Q13547_CHEMBL5418632,Q13547,6.46,False
Q13547_CHEMBL5428905,Q13547,6.7,False
Q13547_CHEMBL5394496,Q13547,5.67,False
Q13547_CHEMBL5422313,Q13547,5.96,False
Q13547_CHEMBL5401058,Q13547,6.3100000000000005,False
Q13547_CHEMBL5418488,Q13547,5.47,False
Q13547_CHEMBL5431673,Q13547,6.61,True
Q13547_CHEMBL5407261,Q13547,6.52,True
Q13547_CHEMBL5415779,Q13547,6.67,True
Q13547_CHEMBL5403063,Q13547,6.98,True
Q13547_CHEMBL5417222,Q13547,7.23,True
Q13547_CHEMBL5422539,Q13547,7.21,True
Q13547_CHEMBL5417311,Q13547,7.99,True
Q13547_CHEMBL5409479,Q13547,6.16,True
Q13547_CHEMBL5426373,Q13547,6.67,True
Q13547_CHEMBL5433222,Q13547,7.23,True
Q13547_CHEMBL5414940,Q13547,7.51,True
Q13547_CHEMBL5403641,Q13547,7.51,True
Q13547_CHEMBL5401051,Q13547,8.05,True
Q13547_CHEMBL5407011,Q13547,6.76,True
Q13547_CHEMBL5423299,Q13547,8.64,True
Q13547_CHEMBL5420243,Q13547,8.68,True
Q13547_CHEMBL5413391,Q13547,8.72,True
Q13547_CHEMBL5435868,Q13547,6.81,True
Q13547_CHEMBL5404696,Q13547,8.2,True
Q13547_CHEMBL5440138,Q13547,7.36,True
Q13547_CHEMBL5436704,Q13547,7.07,True
Q13547_CHEMBL5422333,Q13547,7.14,True
Q13547_CHEMBL5440733,Q13547,6.91,True
Q13547_CHEMBL5431676,Q13547,7.17,True
Q13547_CHEMBL5416888,Q13547,8.48,True
Q13547_CHEMBL5395571,Q13547,7.17,True
Q13547_CHEMBL5421759,Q13547,8.49,True
Q13547_CHEMBL5409400,Q13547,7.52,False
Q13547_CHEMBL5420493,Q13547,7.92,True
Q13547_CHEMBL5397759,Q13547,7.16,True
Q13547_CHEMBL5434626,Q13547,7.48,True
Q13547_CHEMBL5413000,Q13547,7.18,True
Q13547_CHEMBL5395739,Q13547,6.1,True
Q13547_CHEMBL5440875,Q13547,7.14,True
Q13547_CHEMBL5419239,Q13547,7.5,False
Q13547_CHEMBL5424768,Q13547,6.68,True
Q13547_CHEMBL5422428,Q13547,5.68,False
Q13547_CHEMBL5410652,Q13547,5.92,False
Q13547_CHEMBL5440192,Q13547,6.68,False
Q13547_CHEMBL5407634,Q13547,6.22,False
Q13547_CHEMBL5426948,Q13547,6.34,False
Q13547_CHEMBL5400623,Q13547,6.21,False
Q13547_CHEMBL5399635,Q13547,8.49,True
Q13547_CHEMBL5406759,Q13547,8.51,False
Q13547_CHEMBL5413744,Q13547,7.63,True
Q13547_CHEMBL5428176,Q13547,7.92,True
Q13547_CHEMBL5440196,Q13547,8.39,True
Q13547_CHEMBL5428924,Q13547,8.42,True
Q13547_CHEMBL5424063,Q13547,7.13,False
Q13547_CHEMBL5440160,Q13547,7.18,True
Q13547_CHEMBL5432519,Q13547,6.51,True
Q13547_CHEMBL5406583,Q13547,7.35,True
Q13547_CHEMBL5417760,Q13547,7.09,True
Q13547_CHEMBL5413316,Q13547,8.14,True
Q13547_CHEMBL5440032,Q13547,8.23,True
Q13547_CHEMBL5431560,Q13547,8.23,True
Q13547_CHEMBL5420876,Q13547,6.05,True
Q13547_CHEMBL5414870,Q13547,6.75,True
Q13547_CHEMBL5415246,Q13547,4.29,True
Q13547_CHEMBL5407734,Q13547,5.54,True
Q13547_CHEMBL5395816,Q13547,6.76,True
Q13547_CHEMBL5440176,Q13547,7.27,True
Q13547_CHEMBL5412747,Q13547,7.18,True
Q13547_CHEMBL5435909,Q13547,6.94,True
Q13547_CHEMBL5398464,Q13547,6.21,True
Q13547_CHEMBL5420057,Q13547,6.33,False
Q13547_CHEMBL5404427,Q13547,4.76,True
Q13547_CHEMBL5404095,Q13547,8.35,True
Q13547_CHEMBL5429056,Q13547,7.02,True
Q13547_CHEMBL5419475,Q13547,5.72,True
Q13547_CHEMBL5396505,Q13547,5.89,True
Q13547_CHEMBL5399948,Q13547,5.96,True
Q13547_CHEMBL5409169,Q13547,6.25,True
Q13547_CHEMBL5431839,Q13547,6.2,True
Q13547_CHEMBL5429693,Q13547,6.96,True
Q13547_CHEMBL5409137,Q13547,5.62,False
Q13547_CHEMBL5437481,Q13547,6.6,True
Q13547_CHEMBL5410073,Q13547,7.0,True
Q13547_CHEMBL5433570,Q13547,7.21,True
Q13547_CHEMBL5395810,Q13547,6.14,True
Q13547_CHEMBL5409678,Q13547,5.62,True
Q13547_CHEMBL5420601,Q13547,6.1,True
Q13547_CHEMBL5412510,Q13547,6.14,True
Q13547_CHEMBL5399017,Q13547,5.85,False
Q13547_CHEMBL5434942,Q13547,7.14,True
Q13547_CHEMBL5417682,Q13547,8.0,True
Q13547_CHEMBL5415256,Q13547,7.0,True
Q13547_CHEMBL5410602,Q13547,8.15,False
Q13547_CHEMBL5411914,Q13547,8.19,True
Q13547_CHEMBL5400421,Q13547,8.09,True
Q13547_CHEMBL5431498,Q13547,7.11,True
Q13547_CHEMBL5420814,Q13547,6.3,True
Q13547_CHEMBL5414244,Q13547,6.69,True
Q13547_CHEMBL5409409,Q13547,7.2,True
Q13547_CHEMBL5396543,Q13547,6.97,True
Q13547_CHEMBL5412725,Q13547,6.615,True
Q13547_CHEMBL5396565,Q13547,6.43,True
Q13547_CHEMBL5411315,Q13547,6.79,True
Q13547_CHEMBL5401053,Q13547,7.03,True
Q13547_CHEMBL5414564,Q13547,6.65,True
Q13547_CHEMBL5402175,Q13547,6.95,True
Q13547_CHEMBL5420307,Q13547,6.75,False
Q13547_CHEMBL5437072,Q13547,6.56,True
Q13547_CHEMBL5396288,Q13547,6.99,True
Q13547_CHEMBL5415351,Q13547,7.11,True
Q13547_CHEMBL5418509,Q13547,7.3,True
Q13547_CHEMBL5428663,Q13547,6.75,True
Q13547_CHEMBL5433525,Q13547,7.43,True
Q13547_CHEMBL5398443,Q13547,6.94,True
Q13547_CHEMBL5397101,Q13547,7.13,True
Q13547_CHEMBL5439406,Q13547,7.05,True
Q13547_CHEMBL5394186,Q13547,7.25,True
Q13547_CHEMBL5425472,Q13547,7.37,True
Q13547_CHEMBL5423472,Q13547,7.37,True
Q13547_CHEMBL5394727,Q13547,7.15,True
Q13547_CHEMBL5430331,Q13547,7.13,True
Q13547_CHEMBL5402423,Q13547,6.75,True
Q13547_CHEMBL5419172,Q13547,6.81,True
Q13547_CHEMBL5424360,Q13547,6.81,True
Q13547_CHEMBL5417416,Q13547,7.08,True
Q13547_CHEMBL5407707,Q13547,6.96,True
Q13547_CHEMBL5425253,Q13547,7.29,True
Q13547_CHEMBL5431412,Q13547,6.67,True
Q13547_CHEMBL5407714,Q13547,7.26,True
Q13547_CHEMBL5402136,Q13547,6.7,True
Q13547_CHEMBL5402915,Q13547,6.67,True
Q13547_CHEMBL5404793,Q13547,6.89,True
Q13547_CHEMBL5403777,Q13547,6.95,True
Q13547_CHEMBL5433049,Q13547,7.04,True
Q13547_CHEMBL5408299,Q13547,7.03,True
Q13547_CHEMBL5433987,Q13547,6.74,True
Q13547_CHEMBL5410437,Q13547,6.7,True
Q13547_CHEMBL5398814,Q13547,6.37,True
Q13547_CHEMBL5432672,Q13547,6.1,True
Q13547_CHEMBL5404374,Q13547,6.97,True
Q13547_CHEMBL5409055,Q13547,7.26,True
Q13547_CHEMBL5398994,Q13547,7.28,True
Q13547_CHEMBL5437925,Q13547,6.1,True
Q13547_CHEMBL5430751,Q13547,7.05,True
Q13547_CHEMBL5408074,Q13547,7.39,True
Q13547_CHEMBL5406975,Q13547,7.3,True
Q13547_CHEMBL5397692,Q13547,6.14,True
Q13547_CHEMBL5409731,Q13547,7.27,True
Q13547_CHEMBL5409287,Q13547,6.91,True
Q13547_CHEMBL5397225,Q13547,7.29,True
Q13547_CHEMBL5438996,Q13547,7.22,True
Q13547_CHEMBL5414698,Q13547,7.0,True
Q13547_CHEMBL5438446,Q13547,7.09,True
Q13547_CHEMBL5395637,Q13547,7.06,True
Q13547_CHEMBL5429446,Q13547,6.89,True
Q13547_CHEMBL5419832,Q13547,6.7,True
Q13547_CHEMBL5414925,Q13547,8.01,True
Q13547_CHEMBL5393893,Q13547,8.66,True
Q13547_CHEMBL5396074,Q13547,8.51,True
Q13547_CHEMBL5426015,Q13547,8.54,True
Q13547_CHEMBL5439859,Q13547,8.59,True
Q13547_CHEMBL5414308,Q13547,8.28,True
Q13547_CHEMBL5412296,Q13547,8.68,True
Q13547_CHEMBL5414898,Q13547,8.89,True
Q13547_CHEMBL5394047,Q13547,9.0,True
Q13547_CHEMBL5399990,Q13547,8.49,True
Q13547_CHEMBL5400387,Q13547,8.03,True
Q13547_CHEMBL5415734,Q13547,8.38,True
Q13547_CHEMBL5408897,Q13547,8.24,True
Q13547_CHEMBL5414384,Q13547,8.0,True
Q13547_CHEMBL5418711,Q13547,8.4,True
Q13547_CHEMBL5415232,Q13547,8.575,True
Q13547_CHEMBL5431448,Q13547,7.96,True
Q13547_CHEMBL5406785,Q13547,8.28,True
Q13547_CHEMBL5423629,Q13547,7.96,True
Q13547_CHEMBL5401106,Q13547,6.42,True
Q13547_CHEMBL5429873,Q13547,7.17,True
Q13547_CHEMBL5409830,Q13547,6.74,True
Q13547_CHEMBL5436596,Q13547,6.85,True
Q13547_CHEMBL5420058,Q13547,6.71,True
Q13547_CHEMBL5414971,Q13547,6.46,True
Q13547_CHEMBL5432574,Q13547,6.72,True
Q13547_CHEMBL5436873,Q13547,6.88,True
Q13547_CHEMBL5434895,Q13547,7.06,True
Q13547_CHEMBL5424823,Q13547,7.37,True
Q13547_CHEMBL5408565,Q13547,6.99,True
Q13547_CHEMBL5402344,Q13547,7.5,True
Q13547_CHEMBL5423136,Q13547,6.67,True
Q13547_CHEMBL5414056,Q13547,7.22,True
Q13547_CHEMBL5438694,Q13547,7.18,True
Q13547_CHEMBL5394600,Q13547,7.22,True
Q13547_CHEMBL5410777,Q13547,6.61,True
Q13547_CHEMBL5420954,Q13547,7.23,True
Q13547_CHEMBL5410523,Q13547,7.53,True
Q13547_CHEMBL5416448,Q13547,7.44,True
Q13547_CHEMBL5432886,Q13547,7.18,True
Q13547_CHEMBL5418695,Q13547,7.49,True
Q13547_CHEMBL5410992,Q13547,7.19,True
Q13547_CHEMBL5432846,Q13547,7.54,True
Q13547_CHEMBL5415711,Q13547,8.92,True
Q13547_CHEMBL5423139,Q13547,7.19,True
Q13547_CHEMBL5401815,Q13547,7.05,True
Q13547_CHEMBL5418570,Q13547,6.42,True
Q13547_CHEMBL5440638,Q13547,6.94,True
Q13547_CHEMBL5412933,Q13547,6.57,True
Q13547_CHEMBL5403601,Q13547,6.55,True
Q13547_CHEMBL5410880,Q13547,7.28,True
Q13547_CHEMBL5402253,Q13547,6.03,True
Q13547_CHEMBL5430119,Q13547,6.15,True
Q13547_CHEMBL5419248,Q13547,6.16,True
Q13547_CHEMBL5435751,Q13547,6.27,True
Q13547_CHEMBL5425972,Q13547,5.83,True
Q13547_CHEMBL5398428,Q13547,6.06,True
Q13547_CHEMBL5408111,Q13547,6.04,True
Q13547_CHEMBL5437991,Q13547,5.67,True
Q13547_CHEMBL5435590,Q13547,5.07,True
Q13547_CHEMBL5411915,Q13547,5.0,True
Q13547_CHEMBL5427151,Q13547,8.72,True
Q13547_CHEMBL5421202,Q13547,8.85,True
Q13547_CHEMBL5438599,Q13547,8.31,True
Q13547_CHEMBL5426896,Q13547,4.03,True
Q13547_CHEMBL5399941,Q13547,5.13,True
Q13547_CHEMBL5436104,Q13547,6.31,True
Q13547_CHEMBL5423557,Q13547,4.79,True
Q13547_CHEMBL5436001,Q13547,5.85,True
Q13547_CHEMBL5426091,Q13547,8.32,True
Q13547_CHEMBL5431660,Q13547,6.15,True
Q13547_CHEMBL5439488,Q13547,7.88,False
Q13547_CHEMBL5407953,Q13547,8.47,True
Q13547_CHEMBL5433627,Q13547,7.41,True
Q13547_CHEMBL5416264,Q13547,8.36,False
Q13547_CHEMBL5406191,Q13547,8.72,True
Q13547_CHEMBL5433364,Q13547,8.81,True
Q13547_CHEMBL5403602,Q13547,9.18,True
Q13547_CHEMBL5429412,Q13547,8.72,True
Q13547_CHEMBL5412547,Q13547,8.25,True
Q13547_CHEMBL5436035,Q13547,8.43,True
Q13547_CHEMBL5403862,Q13547,8.29,True
Q13547_CHEMBL5419295,Q13547,8.43,True
Q13547_CHEMBL5424948,Q13547,8.26,True
Q13547_CHEMBL5418093,Q13547,8.36,True
Q13547_CHEMBL5401496,Q13547,8.39,False
Q13547_CHEMBL5401406,Q13547,8.42,True
Q13547_CHEMBL5423646,Q13547,5.3,True
Q13547_CHEMBL5437381,Q13547,5.33,True
Q13547_CHEMBL5428795,Q13547,6.09,True
Q13547_CHEMBL5413612,Q13547,5.48,True
Q13547_CHEMBL5394143,Q13547,5.37,True
Q13547_CHEMBL5404245,Q13547,5.9,False
Q13547_CHEMBL5401169,Q13547,5.29,True
Q13547_CHEMBL5403206,Q13547,6.37,True
Q13547_CHEMBL5430740,Q13547,6.72,True
Q13547_CHEMBL5424224,Q13547,6.06,True
Q13547_CHEMBL5411948,Q13547,6.11,True
Q13547_CHEMBL5403974,Q13547,8.13,True
Q13547_CHEMBL5415687,Q13547,5.38,True
Q13627_CHEMBL5410811,Q13627,6.97,False
Q13627_CHEMBL5403328,Q13627,6.28,False
Q13627_CHEMBL5416086,Q13627,6.0,False
Q13627_CHEMBL5417336,Q13627,5.62,False
Q13627_CHEMBL5401513,Q13627,5.8,False
Q13627_CHEMBL5401218,Q13627,5.76,False
Q13627_CHEMBL5395267,Q13627,5.22,False
Q13627_CHEMBL5414801,Q13627,8.15,False
Q13627_CHEMBL5429707,Q13627,7.54,False
Q13627_CHEMBL5428562,Q13627,6.92,False
Q13627_CHEMBL5401556,Q13627,7.96,False
Q13627_CHEMBL5432405,Q13627,7.69,False
Q13627_CHEMBL5404093,Q13627,5.76,False
Q13627_CHEMBL5401354,Q13627,5.32,False
Q13627_CHEMBL5426463,Q13627,5.41,False
Q13627_CHEMBL5417699,Q13627,7.12,False
Q13627_CHEMBL5429691,Q13627,6.95,False
Q13627_CHEMBL5432194,Q13627,7.06,False
Q13627_CHEMBL5415554,Q13627,6.71,False
Q13627_CHEMBL5395833,Q13627,7.94,False
Q13627_CHEMBL5415238,Q13627,6.31,False
Q13627_CHEMBL5428750,Q13627,8.3,False
Q13627_CHEMBL5406864,Q13627,7.27,False
Q13627_CHEMBL5435933,Q13627,5.13,False
Q13627_CHEMBL5421052,Q13627,6.29,False
Q13627_CHEMBL5429359,Q13627,7.44,False
Q13627_CHEMBL5406490,Q13627,6.68,False
Q13627_CHEMBL5426876,Q13627,6.02,False
Q13627_CHEMBL5413380,Q13627,5.06,False
Q13627_CHEMBL5396081,Q13627,7.7,False
Q13627_CHEMBL5429086,Q13627,7.03,False
Q13627_CHEMBL5411649,Q13627,5.69,False
Q13627_CHEMBL5432630,Q13627,5.4,False
Q13627_CHEMBL5413622,Q13627,7.01,False
Q13627_CHEMBL5423818,Q13627,6.33,False
Q13627_CHEMBL5416942,Q13627,7.85,False
Q13627_CHEMBL5424488,Q13627,6.7,False
Q13627_CHEMBL5417631,Q13627,5.46,False
Q13627_CHEMBL5418822,Q13627,5.69,False
Q13627_CHEMBL5439632,Q13627,5.88,False
Q13627_CHEMBL5395734,Q13627,5.63,False
Q13627_CHEMBL5416327,Q13627,5.72,False
Q13627_CHEMBL5424114,Q13627,5.69,False
Q13627_CHEMBL5435495,Q13627,7.18,False
Q13627_CHEMBL5426335,Q13627,6.16,False
Q13627_CHEMBL5440916,Q13627,5.66,False
Q13627_CHEMBL5397989,Q13627,6.12,False
Q13627_CHEMBL5410464,Q13627,6.54,False
Q13627_CHEMBL5426304,Q13627,5.61,False
Q13627_CHEMBL5425642,Q13627,5.87,False
Q13627_CHEMBL5416749,Q13627,6.18,False
Q13627_CHEMBL5401689,Q13627,6.32,False
Q13627_CHEMBL5436022,Q13627,6.25,False
Q13627_CHEMBL5402600,Q13627,6.41,False
Q13627_CHEMBL5412760,Q13627,6.23,False
Q13627_CHEMBL5440179,Q13627,5.25,False
Q13627_CHEMBL5404932,Q13627,5.44,False
Q13627_CHEMBL5412339,Q13627,5.65,False
Q13627_CHEMBL5411492,Q13627,5.54,False
Q13627_CHEMBL5411512,Q13627,5.52,False
Q13627_CHEMBL5418042,Q13627,6.02,False
Q13627_CHEMBL5404416,Q13627,8.7,False
Q13627_CHEMBL5405572,Q13627,8.0,False
Q13627_CHEMBL5394613,Q13627,7.3,False
Q13627_CHEMBL5420724,Q13627,8.7,False
Q13627_CHEMBL5437222,Q13627,6.63,False
Q13627_CHEMBL5422413,Q13627,6.58,False
Q13627_CHEMBL5419006,Q13627,6.62,False
Q13627_CHEMBL5395680,Q13627,7.13,False
Q13627_CHEMBL5435718,Q13627,5.24,False
Q13627_CHEMBL5408457,Q13627,7.01,False
Q13627_CHEMBL5413427,Q13627,7.48,False
Q13627_CHEMBL5425748,Q13627,7.11,False
Q13627_CHEMBL5410991,Q13627,7.33,False
Q13627_CHEMBL5408540,Q13627,5.58,False
Q13627_CHEMBL5428651,Q13627,9.0,False
Q13627_CHEMBL5422936,Q13627,7.66,False
Q13627_CHEMBL5437737,Q13627,7.8,False
Q13627_CHEMBL5416971,Q13627,5.44,False
Q13627_CHEMBL5415866,Q13627,5.77,False
Q15910_CHEMBL5427886,Q15910,7.68,False
Q15910_CHEMBL5407503,Q15910,7.42,False
Q15910_CHEMBL5395024,Q15910,7.46,False
Q15910_CHEMBL5406530,Q15910,7.41,False
Q15910_CHEMBL5404097,Q15910,8.71,False
Q15910_CHEMBL5408277,Q15910,7.97,False
Q15910_CHEMBL5402038,Q15910,8.61,False
Q15910_CHEMBL5429668,Q15910,7.33,False
Q15910_CHEMBL5408839,Q15910,8.0,False
Q15910_CHEMBL5433886,Q15910,8.79,False
Q15910_CHEMBL5429234,Q15910,6.76,False
Q15910_CHEMBL5436336,Q15910,7.96,False
Q15910_CHEMBL5417925,Q15910,7.3,False
Q15910_CHEMBL5396769,Q15910,6.86,False
Q15910_CHEMBL5417070,Q15910,6.87,False
Q15910_CHEMBL5394741,Q15910,7.42,False
Q15910_CHEMBL5413031,Q15910,6.925,False
Q15910_CHEMBL5393990,Q15910,8.1,False
Q15910_CHEMBL5408520,Q15910,8.28,False
Q15910_CHEMBL5436593,Q15910,7.8,False
Q15910_CHEMBL5426154,Q15910,8.03,False
Q15910_CHEMBL5400888,Q15910,7.66,False
Q15910_CHEMBL5416575,Q15910,7.4,False
Q15910_CHEMBL5418132,Q15910,8.13,False
Q15910_CHEMBL5408322,Q15910,7.44,False
Q15910_CHEMBL5421282,Q15910,8.14,False
Q15910_CHEMBL5429552,Q15910,7.93,False
Q15910_CHEMBL5412340,Q15910,8.21,False
Q15910_CHEMBL5395240,Q15910,8.2,False
Q15910_CHEMBL5412589,Q15910,6.19,False
Q15910_CHEMBL5401078,Q15910,8.69,False
Q15910_CHEMBL5417862,Q15910,8.19,False
Q15910_CHEMBL5403771,Q15910,7.44,False
Q15910_CHEMBL5394852,Q15910,7.68,False
Q15910_CHEMBL5416625,Q15910,8.0,False
Q15910_CHEMBL5406071,Q15910,7.27,False
Q15910_CHEMBL5402033,Q15910,7.0,False
Q15910_CHEMBL5395872,Q15910,7.91,False
Q15910_CHEMBL5404212,Q15910,8.08,False
Q15910_CHEMBL5439531,Q15910,7.1,False
Q15910_CHEMBL5422341,Q15910,7.34,False
Q15910_CHEMBL5418334,Q15910,7.08,False
Q15910_CHEMBL5427802,Q15910,8.24,False
Q15910_CHEMBL5418544,Q15910,7.09,False
Q16769_CHEMBL5419581,Q16769,5.09,True
Q16769_CHEMBL5415003,Q16769,5.59,True
Q16769_CHEMBL5423339,Q16769,5.15,True
Q16769_CHEMBL5425787,Q16769,5.63,True
Q16769_CHEMBL5440008,Q16769,5.5,True
Q16769_CHEMBL5432523,Q16769,5.21,True
Q16769_CHEMBL5397959,Q16769,5.23,True
Q16769_CHEMBL5401424,Q16769,5.13,True
Q16769_CHEMBL5431187,Q16769,4.96,True
Q16769_CHEMBL5440396,Q16769,5.05,True
Q16769_CHEMBL5426515,Q16769,6.44,True
Q16769_CHEMBL5416124,Q16769,5.3,True
Q16769_CHEMBL5422902,Q16769,5.36,True
Q16769_CHEMBL5413978,Q16769,5.44,True
Q16769_CHEMBL5402529,Q16769,5.61,True
Q16769_CHEMBL5403557,Q16769,5.0,True
Q16769_CHEMBL5434053,Q16769,4.66,False
Q16769_CHEMBL5396759,Q16769,5.18,False
Q16769_CHEMBL5404640,Q16769,5.09,False
Q16769_CHEMBL5411871,Q16769,5.13,False
Q16769_CHEMBL5403701,Q16769,5.63,True
Q16769_CHEMBL5412373,Q16769,5.46,True
Q16769_CHEMBL5399860,Q16769,4.92,True
Q16769_CHEMBL5418046,Q16769,5.68,True
Q16769_CHEMBL5406211,Q16769,5.26,True
Q16769_CHEMBL5439681,Q16769,5.36,True
Q16769_CHEMBL5413227,Q16769,4.97,True
Q16769_CHEMBL5395317,Q16769,4.16,False
Q16769_CHEMBL5424881,Q16769,5.36,True
Q16769_CHEMBL5396368,Q16769,5.46,True
Q16769_CHEMBL5436993,Q16769,5.42,True
Q16769_CHEMBL5395945,Q16769,5.47,True
Q16769_CHEMBL5432131,Q16769,5.44,False
Q16769_CHEMBL5410629,Q16769,5.42,False
Q16769_CHEMBL5432557,Q16769,5.29,True
Q16769_CHEMBL5409837,Q16769,5.38,True
Q16769_CHEMBL5405586,Q16769,5.55,True
Q16769_CHEMBL5408371,Q16769,5.4,True
Q16769_CHEMBL5417729,Q16769,5.32,False
Q16769_CHEMBL5402699,Q16769,5.16,True
Q16769_CHEMBL5398463,Q16769,5.63,True
Q16769_CHEMBL5436334,Q16769,5.59,True
Q16769_CHEMBL5439156,Q16769,5.6,True
Q16769_CHEMBL5437713,Q16769,5.53,True
Q16769_CHEMBL5396027,Q16769,5.75,True
Q16769_CHEMBL5426638,Q16769,5.33,True
Q16769_CHEMBL5421548,Q16769,5.37,False
Q16769_CHEMBL5440304,Q16769,5.98,True
Q16769_CHEMBL5409643,Q16769,5.37,True
Q16769_CHEMBL5425548,Q16769,5.46,True
Q16769_CHEMBL5425419,Q16769,5.62,True
Q16769_CHEMBL5403368,Q16769,5.65,False
Q16790_CHEMBL5418946,Q16790,7.12,False
Q16790_CHEMBL5395028,Q16790,7.62,False
Q16790_CHEMBL5408660,Q16790,8.49,False
Q16790_CHEMBL5394136,Q16790,7.22,False
Q16790_CHEMBL5428616,Q16790,7.6,False
Q16790_CHEMBL5411236,Q16790,7.35,False
Q16790_CHEMBL5434644,Q16790,8.96,False
Q16790_CHEMBL5418325,Q16790,7.4,False
Q16790_CHEMBL5418448,Q16790,8.07,False
Q16790_CHEMBL5396521,Q16790,6.8,False
Q16790_CHEMBL5406454,Q16790,8.06,False
Q16790_CHEMBL5415157,Q16790,7.82,False
Q16790_CHEMBL5430687,Q16790,7.51,False
Q16790_CHEMBL5402415,Q16790,7.15,False
