compound_id,ik,hit_full,hit_skel,Compound_structural_similarity
Q13547_CHEMBL5406785,TXVUKBGRTQGQFC-UHFFFAOYSA-N,False,False,0.566037714
Q13547_CHEMBL5423629,SANFIDZQPFQQAK-UHFFFAOYSA-N,False,False,0.615384638
Q13547_CHEMBL5401106,PRWNDWJOZUOTNQ-MDZDMXLPSA-N,False,False,0.672727287
Q13547_CHEMBL5429873,TUTLONWPIGDEGH-CMDGGOBGSA-N,False,False,0.686274529
Q13547_CHEMBL5409830,XUMWRXNKNWOGSW-UHFFFAOYSA-N,False,False,0.647058845
Q13547_CHEMBL5436596,VJSUSJAIUOGNLQ-UHFFFAOYSA-N,False,False,0.627118647
Q13547_CHEMBL5420058,BRLWIHBTAHJPEB-UHFFFAOYSA-N,False,False,0.639999986
Q13547_CHEMBL5414971,YSVLGQXWFADGQY-IHTBNCIRSA-N,False,False,0.550000012
Q13547_CHEMBL5432574,ZNPYRXUPOTYKKV-IXLFXIALSA-N,False,False,0.607843161
Q13547_CHEMBL5436873,TWNGRTQKVQJZOW-XMURTRJZSA-N,False,False,0.569230795
Q13547_CHEMBL5434895,RDHSLZUUTQWAGA-UHFFFAOYSA-N,False,False,0.571428597
Q13547_CHEMBL5424823,KTLIMLRKGNTACF-UHFFFAOYSA-N,False,False,0.627118647
Q13547_CHEMBL5408565,CPJURHDGOWYMTO-UHFFFAOYSA-N,False,False,0.696428597
Q13547_CHEMBL5402344,CHPIFUUQOAZPMR-UHFFFAOYSA-N,False,False,0.641509414
Q13547_CHEMBL5423136,OYYRRTVDCDBRLF-UHFFFAOYSA-N,False,False,0.679245293
Q13547_CHEMBL5414056,PPHDDGXHLVJUMN-UHFFFAOYSA-N,False,False,0.607142866
Q13547_CHEMBL5438694,RBRJZIMEHHQSQY-UHFFFAOYSA-N,False,False,0.679245293
Q13547_CHEMBL5394600,KCKGAEGEXUENNS-UHFFFAOYSA-N,False,False,0.532258093
Q13547_CHEMBL5410777,XMCYUTQVBKAXJN-UHFFFAOYSA-N,False,False,0.515151501
Q13547_CHEMBL5420954,CMXJXYCBGMRJAV-UHFFFAOYSA-N,False,False,0.532258093
Q13547_CHEMBL5410523,UFBBFWXXLQXJOC-UHFFFAOYSA-N,False,False,0.559322059
Q13547_CHEMBL5416448,YWUJXZMRSZVDMK-UHFFFAOYSA-N,False,False,0.639999986
Q13547_CHEMBL5432886,LOICNVZENYUFMJ-UHFFFAOYSA-N,False,False,0.622222245
Q13547_CHEMBL5418695,APDXLCYNKSUFPU-UHFFFAOYSA-N,False,False,0.537037015
Q13547_CHEMBL5410992,FQGLSHIZYYTQFM-UHFFFAOYSA-N,False,False,0.559322059
Q13547_CHEMBL5432846,HELYZRIECDGSTO-UHFFFAOYSA-N,False,False,0.600000024
Q13547_CHEMBL5415711,VEEVWFOQBJGAQF-UHFFFAOYSA-N,False,False,0.597014904
Q13547_CHEMBL5423139,CWUMYDYQSNEPDL-UHFFFAOYSA-N,False,False,0.737704933
Q13547_CHEMBL5401815,BEDWKBWRNPJVER-UHFFFAOYSA-N,False,False,0.5
Q13547_CHEMBL5418570,GCIADIGUAGFZMT-UHFFFAOYSA-N,False,False,0.507692337
Q13547_CHEMBL5440638,QRSFERRIHNOBEC-UHFFFAOYSA-N,False,False,0.590163946
Q13547_CHEMBL5412933,BVRUEDKNFFSVFU-UHFFFAOYSA-N,False,False,0.523809552
Q13547_CHEMBL5403601,MSOAUNDBJPEZPU-UHFFFAOYSA-N,False,False,0.639999986
Q13547_CHEMBL5410880,KAPGFTRLFQCRDV-UHFFFAOYSA-N,False,False,0.737704933
Q13547_CHEMBL5402253,MEUGCPLPAYIBOF-UHFFFAOYSA-N,False,False,0.627451003
Q13547_CHEMBL5430119,YYYSPQNJJKOVAT-UHFFFAOYSA-N,False,False,0.609375
Q13547_CHEMBL5419248,GFSXBBLNVBOYPT-UHFFFAOYSA-N,False,False,0.75
Q13547_CHEMBL5435751,JJDJQVFWYUOSHD-UHFFFAOYSA-N,False,False,0.471428573
Q13547_CHEMBL5425972,XDEHHKQXLFEWIM-UHFFFAOYSA-N,False,False,0.619047642
Q13547_CHEMBL5398428,SYEFHOJYIISJPS-UHFFFAOYSA-N,False,False,0.615384638
Q13547_CHEMBL5408111,FINJKWBVDVDIEV-UHFFFAOYSA-N,False,False,0.565217376
Q13547_CHEMBL5437991,PYQMGVXDFBHWSS-UHFFFAOYSA-N,False,False,0.762711883
Q13547_CHEMBL5435590,HKNCTCCBMFSNHN-UHFFFAOYSA-N,False,False,0.666666687
Q13547_CHEMBL5411915,VWEAFAKKMJQHIM-UHFFFAOYSA-N,False,False,0.661290348
Q13547_CHEMBL5427151,YRQDOHHBEDNHPD-UHFFFAOYSA-N,False,False,0.421875
Q13547_CHEMBL5421202,AVWLUSCXULPDKP-UHFFFAOYSA-N,False,False,0.469696969
Q13547_CHEMBL5438599,MMUQBONRIUBLCJ-UHFFFAOYSA-N,False,False,0.491525412
Q13547_CHEMBL5426896,USXBFTGGZAUGDB-UHFFFAOYSA-N,False,False,0.733333349
Q13547_CHEMBL5399941,JGJNFFIWMLTLRX-DMHOEKEMSA-N,False,False,0.492063493
Q13547_CHEMBL5436104,XBNPUOXMQUEWOS-DMHOEKEMSA-N,False,False,0.485294104
Q13547_CHEMBL5423557,PIGNSYDOCOOONY-JXMROGBWSA-N,False,False,0.707317054
Q13547_CHEMBL5436001,MBVSIFKILARVFB-UHFFFAOYSA-N,False,False,0.673469365
Q13547_CHEMBL5426091,KJIPHHREWQVMGN-UHFFFAOYSA-N,False,False,0.5625
Q13547_CHEMBL5431660,SYXAXMIVPHTIMR-UHFFFAOYSA-N,False,False,0.532258093
Q13547_CHEMBL5439488,LLWDTYGBWANFGR-UHFFFAOYSA-N,False,False,0.535714269
Q13547_CHEMBL5407953,UPLGZSBFZVNPLL-UHFFFAOYSA-N,False,False,0.477611929
Q13547_CHEMBL5433627,NYLVODBIQNLOCF-UHFFFAOYSA-N,False,False,0.644067824
Q13547_CHEMBL5416264,YQHUBFALFNTCIB-UHFFFAOYSA-N,False,False,0.622641504
Q13547_CHEMBL5406191,SCCJOEOENYEKKI-UHFFFAOYSA-N,False,False,0.486486495
Q13547_CHEMBL5433364,DUVLXIGHBVSHMD-UHFFFAOYSA-N,False,False,0.571428597
Q13547_CHEMBL5403602,NCQIXHZAOSUMFR-UHFFFAOYSA-N,False,False,0.571428597
Q13547_CHEMBL5429412,FIRDMYGUQVUYTP-UHFFFAOYSA-N,False,False,0.600000024
Q13547_CHEMBL5412547,BIFRNKHUZHRQGI-UHFFFAOYSA-N,False,False,0.629629612
Q13547_CHEMBL5436035,FUUBXMQAHOAIOG-UHFFFAOYSA-N,False,False,0.616666675
Q13547_CHEMBL5403862,JUJSCLVYZFJTFY-UHFFFAOYSA-N,False,False,0.5
Q13547_CHEMBL5419295,KARDQFYIDVGLOW-UHFFFAOYSA-N,False,False,0.622641504
Q13547_CHEMBL5424948,AMCNDLUFXPCOOE-UHFFFAOYSA-N,False,False,0.615384638
Q13547_CHEMBL5418093,LWSHJIDSLYHZGH-UHFFFAOYSA-N,False,False,0.615384638
Q13547_CHEMBL5401496,MZYCHAQCSKIGFQ-UHFFFAOYSA-N,False,False,0.615384638
Q13547_CHEMBL5401406,SRTXLGDSNNESNV-UHFFFAOYSA-N,False,False,0.568181813
Q13547_CHEMBL5423646,CKRFDUMLDBACPG-UHFFFAOYSA-N,False,False,0.5
Q13547_CHEMBL5437381,FBJSIVYYFMWHLD-UHFFFAOYSA-N,False,False,0.618181825
Q13547_CHEMBL5428795,SUZJSBABBMOGMV-UHFFFAOYSA-N,False,False,0.744680822
Q13547_CHEMBL5413612,UCSKFUJDLHJCSZ-UHFFFAOYSA-N,False,False,0.53061223
Q13547_CHEMBL5394143,SPSPZCDXOISELV-UHFFFAOYSA-N,False,False,0.550000012
Q13547_CHEMBL5404245,MDQVOCYXLZNNTB-UHFFFAOYSA-N,False,False,0.61016947
Q13547_CHEMBL5401169,ASDSYHJRYUYNCP-UHFFFAOYSA-N,False,False,0.622950792
Q13547_CHEMBL5403206,WRSZUFDFPAVOIV-UHFFFAOYSA-N,False,False,0.61016947
Q13547_CHEMBL5430740,AWLCTQDMWMZSKS-UGQIIZBGSA-N,False,False,0.529411793
Q13547_CHEMBL5424224,OGOUVFOKYOKPNY-XMURTRJZSA-N,False,False,0.586206913
Q13547_CHEMBL5411948,LFAILFCZRLHSBV-UHFFFAOYSA-N,False,False,0.660377383
Q13547_CHEMBL5403974,INQLKJPLRJINGT-QFIPXVFZSA-N,False,False,0.400000006
Q13547_CHEMBL5415687,QKOREFCBYAJEKR-UHFFFAOYSA-N,False,False,0.813953459
Q13627_CHEMBL5410811,QCZUWXJFWWURGI-WQRHYEAKSA-N,False,False,0.680851042
Q13627_CHEMBL5403328,FTZBKRUJACNIDE-MFOYZWKCSA-N,False,False,0.711111128
Q13627_CHEMBL5416086,MIRUXNAUNULTKO-UHFFFAOYSA-N,False,False,0.5
Q13627_CHEMBL5417336,MFDSVHJZYCCZPF-UHFFFAOYSA-N,False,False,0.5
Q13627_CHEMBL5401513,YNOLBOVITXYRCW-UHFFFAOYSA-N,False,False,0.485294104
Q13627_CHEMBL5401218,YPFKCHMWLAKOGP-UHFFFAOYSA-N,False,False,0.515625
Q13627_CHEMBL5395267,HUYFQJWMCOBPQL-UHFFFAOYSA-N,False,False,0.561403513
Q13627_CHEMBL5414801,PBDZKKHARXQKND-RGEXLXHISA-N,False,False,0.894736826
Q13627_CHEMBL5429707,KCTCLVINURCCIL-UUKWBXHYSA-N,False,False,0.625
Q13627_CHEMBL5428562,KCTCLVINURCCIL-PJCWUCBCSA-N,False,False,0.625
Q13627_CHEMBL5401556,GUXARCGBVPDGMI-UVYNJXETSA-N,False,False,0.701492548
Q13627_CHEMBL5432405,CHQYAWLKOUOTQO-BKNIFWKGSA-N,False,False,0.686567187
Q13627_CHEMBL5404093,HYHBXFRSVBXAGH-OTUTYVNSSA-N,False,False,0.50666666
Q13627_CHEMBL5401354,GHVMFJFQOFUHRW-DISPHTKASA-N,False,False,0.423076928
Q13627_CHEMBL5426463,KYDKYDIBYWCBDN-CJMVGXJBSA-N,False,False,0.637681186
Q13627_CHEMBL5417699,QWHFOOHDGGEJAI-KHAFMBKQSA-N,False,False,0.460526317
Q13627_CHEMBL5429691,DPIAIAIQEINUNP-KDVQLTRESA-N,False,False,0.686567187
Q13627_CHEMBL5432194,XDVWHWQSQJFRPP-MEFZMRIGSA-N,False,False,0.41772151
Q13627_CHEMBL5415554,CUXJJQQRHNRQEY-GESOSKEOSA-N,False,False,0.628571451
Q13627_CHEMBL5395833,JNTIINGGIOJIMW-CCAPLTMGSA-N,False,False,0.575757563
Q13627_CHEMBL5415238,BAUOZGQJLRLMNO-FEEIMYBTSA-N,False,False,0.619718313
Q13627_CHEMBL5428750,PBVAHEBIEXXNNA-CRMJKIRDSA-N,False,False,0.622950792
Q13627_CHEMBL5406864,JGJABYQWCCWLPP-QVTJDRNWSA-N,False,False,0.706896544
Q13627_CHEMBL5435933,BHUDPCQAMNRYCM-FEEIMYBTSA-N,False,False,0.454545468
Q13627_CHEMBL5421052,IXTKPNOXAVTBCW-GESOSKEOSA-N,False,False,0.74242425
Q13627_CHEMBL5429359,PPZINUUIYSVIGC-AISSWFOISA-N,False,False,0.467532456
Q13627_CHEMBL5406490,DDJAQBRJAZWAAX-AISSWFOISA-N,False,False,0.513513505
Q13627_CHEMBL5426876,JKUDSDIXIGYMFG-ATDKOCKZSA-N,False,False,0.765625
Q13627_CHEMBL5413380,LTXUUTWWWRMQRN-OTUTYVNSSA-N,False,False,0.513513505
Q13627_CHEMBL5396081,IJFKKIMDRSZOOW-LRCIEKKDSA-N,False,False,0.754098356
Q13627_CHEMBL5429086,CIEDQRFRRJHOSA-FIMUYXNPSA-N,False,False,0.775862098
Q13627_CHEMBL5411649,DVPXOOJKYAVKSZ-UHFFFAOYSA-N,False,False,0.571428597
Q13627_CHEMBL5432630,DEFDUBOFWGUALT-UHFFFAOYSA-N,False,False,0.508474588
Q13627_CHEMBL5413622,DCJGWITYNVWXGI-UHFFFAOYSA-N,False,False,0.600000024
Q13627_CHEMBL5423818,JMCSSDLJENEFRD-UHFFFAOYSA-N,False,False,0.55737704
Q13627_CHEMBL5416942,FSEAAXKTTYQGAY-AQTBWJFISA-N,False,False,0.866666675
Q13627_CHEMBL5424488,JEIKSQPRRWEWBN-UHFFFAOYSA-N,False,False,0.693877578
Q13627_CHEMBL5417631,FEVGWDHBNRPKDD-UHFFFAOYSA-N,False,False,0.537313461
Q13627_CHEMBL5418822,MEFDXBDDAUDFPV-UHFFFAOYSA-N,False,False,0.689655185
Q13627_CHEMBL5439632,WBRWZLZEWWHLAK-UHFFFAOYSA-N,False,False,0.45714286
Q13627_CHEMBL5395734,LYGJWKDBGBTLQX-UHFFFAOYSA-N,False,False,0.5
Q13627_CHEMBL5416327,JUMGVWWVYFEXQP-UHFFFAOYSA-N,False,False,0.550000012
Q13627_CHEMBL5424114,OFCGNVFTPGMPRK-UHFFFAOYSA-N,False,False,0.508474588
Q13627_CHEMBL5435495,FVIUKIZPDJZQKD-LARPSKPRSA-N,False,False,0.762711883
Q13627_CHEMBL5426335,WPPYPSPZKNAEEZ-UHFFFAOYSA-N,False,False,0.587301612
Q13627_CHEMBL5440916,HVEXZFLZXSUWCB-UHFFFAOYSA-N,False,False,0.469696969
Q13627_CHEMBL5397989,GIUDIYZVSXHPDJ-UHFFFAOYSA-N,False,False,0.484375
Q13627_CHEMBL5410464,LHDIGZOUPVIOQB-UHFFFAOYSA-N,False,False,0.517857134
Q13627_CHEMBL5426304,CNBFWEWIGARBIQ-UHFFFAOYSA-N,False,False,0.37931034
Q13627_CHEMBL5425642,QLTKRDRXFYPZBY-HCGXMYGOSA-N,False,False,0.431034476
Q13627_CHEMBL5416749,AOAMCMGMDKVPBS-HCGXMYGOSA-N,False,False,0.446428567
Q13627_CHEMBL5401689,ZAYITZJGTHRHCT-UHFFFAOYSA-N,False,False,0.568627477
Q13627_CHEMBL5436022,SJXZXKOJVKYIJT-UHFFFAOYSA-N,False,False,0.519230783
Q13627_CHEMBL5402600,NKRFEKCLNDSTNO-UHFFFAOYSA-N,False,False,0.600000024
Q13627_CHEMBL5412760,XNWRZAZVQKFHKW-UHFFFAOYSA-N,False,False,0.464285702
Q13627_CHEMBL5440179,PQTQLUTZZMZVNJ-UHFFFAOYSA-N,False,False,0.523076952
Q13627_CHEMBL5404932,GIPVSAMXEJJSQJ-UHFFFAOYSA-N,False,False,0.557142854
Q13627_CHEMBL5412339,NUFOIERLQIZTQS-UHFFFAOYSA-N,False,False,0.666666687
Q13627_CHEMBL5411492,UWHWTQBHEYLRRJ-UHFFFAOYSA-N,False,False,0.618181825
Q13627_CHEMBL5411512,IWQPRLUPWBDRRC-UHFFFAOYSA-N,False,False,0.532258093
Q13627_CHEMBL5418042,UGSYHPNOTPGEAF-OCKHKDLRSA-N,False,False,0.616666675
Q13627_CHEMBL5404416,YEZMGVBTPDYRPO-WSVATBPTSA-N,False,False,0.644067824
Q13627_CHEMBL5405572,YJKPCYDSZXIODK-WSVATBPTSA-N,False,False,0.606557369
Q13627_CHEMBL5394613,UMYSGMXAOXMMGG-NVMNQCDNSA-N,False,False,0.644067824
Q13627_CHEMBL5420724,KBMQGIPVJGXLOU-SOFYXZRVSA-N,False,False,0.673076928
Q13627_CHEMBL5437222,RWUAJNWQCLQAAA-DHDCSXOGSA-N,False,False,0.644067824
Q13627_CHEMBL5422413,ZJVGZWWTWGRGFK-DHDCSXOGSA-N,False,False,0.590163946
Q13627_CHEMBL5419006,DVZORWAPBGBTCT-PTNGSMBKSA-N,False,False,0.655172408
Q13627_CHEMBL5395680,LRPOHOOPSDHHPW-JYRVWZFOSA-N,False,False,0.823529422
Q13627_CHEMBL5435718,CWWGZUUBJBDHOB-ZROIWOOFSA-N,False,False,0.849056602
Q13627_CHEMBL5408457,XXIXFZAUCITSCM-YBEGLDIGSA-N,False,False,0.644067824
Q13627_CHEMBL5413427,COYCDCAUDJBGOV-YBEGLDIGSA-N,False,False,0.590163946
Q13627_CHEMBL5425748,VOMDKRFMVUYOOQ-VBKFSLOCSA-N,False,False,0.655172408
Q13627_CHEMBL5410991,ZUADZDBGZDSSAB-ZROIWOOFSA-N,False,False,0.823529422
Q13627_CHEMBL5408540,CXRDTOPRYXCMRJ-GDNBJRDFSA-N,False,False,0.849056602
Q13627_CHEMBL5428651,JFDRONLMXPRQPP-MEODAHEFSA-N,False,False,0.682539701
Q13627_CHEMBL5422936,YMIDGKZVYFXIBW-URQBRDCWSA-N,False,False,0.818181813
Q13627_CHEMBL5437737,VFLPOFHPMNYCOH-JMIUGGIZSA-N,False,False,0.753623188
Q13627_CHEMBL5416971,FIDDWMHSPNSOHL-UHFFFAOYSA-N,False,False,0.566666663
Q13627_CHEMBL5415866,UZJKOTRQSWFPDC-UHFFFAOYSA-N,False,False,0.532258093
Q15910_CHEMBL5427886,ATNINSVTLMPKQL-SOFGYWHQSA-N,False,False,0.722222209
Q15910_CHEMBL5407503,PRRUUMMLEYJSCB-UHFFFAOYSA-N,False,False,0.732394338
Q15910_CHEMBL5395024,USSVDCQAJSLNIJ-UHFFFAOYSA-N,False,False,0.722222209
Q15910_CHEMBL5406530,XGQXZHCWHUSJLB-UHFFFAOYSA-N,False,False,0.742857158
Q15910_CHEMBL5404097,MNGKZNSVOWJVBF-UHFFFAOYSA-N,False,False,0.849315047
Q15910_CHEMBL5408277,YAYRUYSECAPMPO-UHFFFAOYSA-N,False,False,0.805194795
Q15910_CHEMBL5402038,ORNCIGFIQZVUML-UHFFFAOYSA-N,False,False,0.737500012
Q15910_CHEMBL5429668,QHNYQQRFJJNTBQ-UHFFFAOYSA-N,False,False,0.813333333
Q15910_CHEMBL5408839,KWTBZTBBKHCTGP-UHFFFAOYSA-N,False,False,0.732394338
Q15910_CHEMBL5433886,XYLRXNRIDPXAJR-UHFFFAOYSA-N,False,False,0.707317054
Q15910_CHEMBL5429234,LCFOSCGKTCYDCX-UHFFFAOYSA-N,False,False,0.712328792
Q15910_CHEMBL5436336,ASGXYUDBIGGQRE-UHFFFAOYSA-N,False,False,0.722222209
Q15910_CHEMBL5417925,LNGVPEQCZSJUDN-UHFFFAOYSA-N,False,False,0.753623188
Q15910_CHEMBL5396769,JQYULZQTLZQQKA-UHFFFAOYSA-N,False,False,0.764705896
Q15910_CHEMBL5417070,IXTNIXLWUNWRPS-UHFFFAOYSA-N,False,False,0.631578922
Q15910_CHEMBL5394741,CBUIUIHLPMZTRR-UHFFFAOYSA-N,False,False,0.764705896
Q15910_CHEMBL5413031,RGDLBJLVOAQVAE-UHFFFAOYSA-N,False,False,0.699999988
Q15910_CHEMBL5393990,YZRKQABQSVHMDL-UHFFFAOYSA-N,False,False,0.469999999
Q15910_CHEMBL5408520,HXTUCBQDEKFSDX-UHFFFAOYSA-N,False,False,0.441176474
Q15910_CHEMBL5436593,FZGHRFDQOUZSHP-UHFFFAOYSA-N,False,False,0.482758611
Q15910_CHEMBL5426154,AVERTXLMDDOWMV-UHFFFAOYSA-N,False,False,0.432692319
Q15910_CHEMBL5400888,IYAKTAPOPDPDBG-UHFFFAOYSA-N,False,False,0.67032969
Q15910_CHEMBL5416575,VWYKIQKFADMDSL-UHFFFAOYSA-N,False,False,0.617021263
Q15910_CHEMBL5418132,JDHLVLVHORLDII-UHFFFAOYSA-N,False,False,0.693181813
Q15910_CHEMBL5408322,DGZBFPQRAGEDNV-UHFFFAOYSA-N,False,False,0.637362659
Q15910_CHEMBL5421282,ILOVEZKDAAUEIT-UHFFFAOYSA-N,False,False,0.693181813
Q15910_CHEMBL5429552,HIJMJWTZLFTDQQ-UHFFFAOYSA-N,False,False,0.673913062
Q15910_CHEMBL5412340,ROPIWMDJLYOLTQ-UHFFFAOYSA-N,False,False,0.709302306
Q15910_CHEMBL5395240,HFGQPOCPRWCSRT-UHFFFAOYSA-N,False,False,0.637362659
Q15910_CHEMBL5412589,OMNQWSMEPLWRLA-UHFFFAOYSA-N,False,False,0.625
Q15910_CHEMBL5401078,NPWOIUDGTUZKAY-UHFFFAOYSA-N,False,False,0.651685417
Q15910_CHEMBL5417862,XRXJRWKGRZFLNB-UHFFFAOYSA-N,False,False,0.698795199
Q15910_CHEMBL5403771,BUFOAWFNJNUSEL-CMDGGOBGSA-N,False,False,0.684210539
Q15910_CHEMBL5394852,YITSHWYHCQPJBU-VOTSOKGWSA-N,False,False,0.662790716
Q15910_CHEMBL5416625,AMIZIMXAABJORR-NRFANRHFSA-N,False,False,0.68235296
Q15910_CHEMBL5406071,KBLFJYYDDWJDKG-UHFFFAOYSA-N,False,False,0.650793672
Q15910_CHEMBL5402033,HBPKMDWXWAMBQA-UHFFFAOYSA-N,False,False,0.427083343
Q15910_CHEMBL5395872,ZMNRYWUWLJMKBM-UHFFFAOYSA-N,False,False,0.46938777
Q15910_CHEMBL5404212,PHLIRARDJREAHU-UHFFFAOYSA-N,False,False,0.41747573
Q15910_CHEMBL5439531,DHXDHFAHLNSDDF-UHFFFAOYSA-N,False,False,0.419047624
Q15910_CHEMBL5422341,WQLCPLUAZAIHKP-UHFFFAOYSA-N,False,False,0.5
Q15910_CHEMBL5418334,VDLPRZYGLJYESF-UHFFFAOYSA-N,False,False,0.476923078
Q15910_CHEMBL5427802,BFHYHNDKUBRSSW-UHFFFAOYSA-N,False,False,0.597222209
Q15910_CHEMBL5418544,NFECTNKYOSHSKZ-DHUJRADRSA-N,False,False,0.598484874
Q16769_CHEMBL5419581,VEYJYPNBUVNGGI-UHFFFAOYSA-N,False,False,0.644736826
Q16769_CHEMBL5415003,XHQFQDRZSQPHFR-UHFFFAOYSA-N,False,False,0.644736826
Q16769_CHEMBL5423339,RTGIXMKCDNJZBK-UHFFFAOYSA-N,False,False,0.639999986
Q16769_CHEMBL5425787,OYKWYRXQWVBQQH-UHFFFAOYSA-N,False,False,0.644736826
Q16769_CHEMBL5440008,IQWMYJBSGSTGDX-UHFFFAOYSA-N,False,False,0.628205121
Q16769_CHEMBL5432523,BSCOYFBDJNEPLA-UHFFFAOYSA-N,False,False,0.636363626
Q16769_CHEMBL5397959,DKVCPRHFJGTGJH-UHFFFAOYSA-N,False,False,0.708333313
Q16769_CHEMBL5401424,YCAXWRPRPNOKEX-UHFFFAOYSA-N,False,False,0.810344815
Q16769_CHEMBL5431187,FKYWDWYPVHPBJU-UHFFFAOYSA-N,False,False,0.693333328
Q16769_CHEMBL5440396,QPNKFGJUFZTKLJ-UHFFFAOYSA-N,False,False,0.680000007
Q16769_CHEMBL5426515,NOUFXHPCDFRAAM-UHFFFAOYSA-N,False,False,0.671052635
Q16769_CHEMBL5416124,QXIGHSDDZCXCHH-UHFFFAOYSA-N,False,False,0.675324678
Q16769_CHEMBL5422902,UCOFOQHPXWTILH-UHFFFAOYSA-N,False,False,0.726027369
Q16769_CHEMBL5413978,DBWBYCUDFZKBMV-UHFFFAOYSA-N,False,False,0.693333328
Q16769_CHEMBL5402529,JPCKBBBQMDVNHJ-UHFFFAOYSA-N,False,False,0.702702701
Q16769_CHEMBL5403557,XLUDZYWMVYQLKO-UHFFFAOYSA-N,False,False,0.658227861
Q16769_CHEMBL5434053,BEUTVDUFNXQBQW-UHFFFAOYSA-N,False,False,0.666666687
Q16769_CHEMBL5396759,GIUZWNWLXWXYTH-UHFFFAOYSA-N,False,False,0.666666687
Q16769_CHEMBL5404640,FKTLOCWPOUPTFL-UHFFFAOYSA-N,False,False,0.636363626
Q16769_CHEMBL5411871,IWJULGRGRPPYET-UHFFFAOYSA-N,False,False,0.775862098
Q16769_CHEMBL5403701,FRKYLDWDRUXOJS-UHFFFAOYSA-N,False,False,0.662162185
Q16769_CHEMBL5412373,UPRBGBAQCBAQAE-UHFFFAOYSA-N,False,False,0.671232879
Q16769_CHEMBL5399860,DNKMKNKLWSHSJH-UHFFFAOYSA-N,False,False,0.699999988
Q16769_CHEMBL5418046,QHBVULBXUWAWHN-UHFFFAOYSA-N,False,False,0.671232879
Q16769_CHEMBL5406211,YTMITAIAXNUMQA-UHFFFAOYSA-N,False,False,0.699999988
Q16769_CHEMBL5439681,CNEFTZVVRHUDCJ-UHFFFAOYSA-N,False,False,0.854545474
Q16769_CHEMBL5413227,REFSPRNYQRIANF-UHFFFAOYSA-N,False,False,0.653333306
Q16769_CHEMBL5395317,BCCZMMRTMFKVTL-UHFFFAOYSA-N,False,False,0.644736826
Q16769_CHEMBL5424881,BOGHCYTWOTXDMI-UHFFFAOYSA-N,False,False,0.65625
Q16769_CHEMBL5396368,ZPWNVOOFLPYYIO-UHFFFAOYSA-N,False,False,0.651515126
Q16769_CHEMBL5436993,QVWUCSHHYKWIRU-UHFFFAOYSA-N,False,False,0.677419364
Q16769_CHEMBL5395945,JSWBYFGGCZBLFT-UHFFFAOYSA-N,False,False,0.65625
Q16769_CHEMBL5432131,CEJMOSLQGZHACR-UHFFFAOYSA-N,False,False,0.617647052
Q16769_CHEMBL5410629,SXUKDEXJMNPIOD-UHFFFAOYSA-N,False,False,0.718309879
Q16769_CHEMBL5432557,SURRMLUEHMRCOD-UHFFFAOYSA-N,False,False,0.718309879
Q16769_CHEMBL5409837,HRWXGFNDIVHNCQ-UHFFFAOYSA-N,False,False,0.818181813
Q16769_CHEMBL5405586,YCKGCJRCRCKMLO-UHFFFAOYSA-N,False,False,0.65625
Q16769_CHEMBL5408371,ZWBUNHVWDPCICN-UHFFFAOYSA-N,False,False,0.651515126
Q16769_CHEMBL5417729,NFJMSWKTWAEGHF-UHFFFAOYSA-N,False,False,0.671232879
Q16769_CHEMBL5402699,PQPLSRXKNYIIPW-UHFFFAOYSA-N,False,False,0.623376608
Q16769_CHEMBL5398463,YDDJQCMRZYBBBI-UHFFFAOYSA-N,False,False,0.657534242
Q16769_CHEMBL5436334,JTSSETZHOUFALL-UHFFFAOYSA-N,False,False,0.65625
Q16769_CHEMBL5439156,VMSSVDPDTGWQMT-UHFFFAOYSA-N,False,False,0.600000024
Q16769_CHEMBL5437713,OJKUBSIIKJVKQP-UHFFFAOYSA-N,False,False,0.651515126
Q16769_CHEMBL5396027,XUTHADVZPRSDDR-UHFFFAOYSA-N,False,False,0.793103456
Q16769_CHEMBL5426638,BKQOPAYJYQUXTG-UHFFFAOYSA-N,False,False,0.671232879
Q16769_CHEMBL5421548,KEHOXFWYRBEKDH-UHFFFAOYSA-N,False,False,0.636363626
Q16769_CHEMBL5440304,JGBYIKGGORZOAB-UHFFFAOYSA-N,False,False,0.653333306
Q16769_CHEMBL5409643,FZPGNYIWXSWCMY-UHFFFAOYSA-N,False,False,0.771929801
Q16769_CHEMBL5425548,VLFIBMVZVMWICP-UHFFFAOYSA-N,False,False,0.793103456
Q16769_CHEMBL5425419,ZOIHUPOFQMLIJD-UHFFFAOYSA-N,False,False,0.789473712
Q16769_CHEMBL5403368,OKWTZAAKFJIMME-UHFFFAOYSA-N,False,False,0.762711883
Q16790_CHEMBL5418946,HUSLICSGYCKUIR-UHFFFAOYSA-N,False,False,0.578125
Q16790_CHEMBL5395028,VVWPYIUMZAKJOT-UHFFFAOYSA-N,False,False,0.745098054
Q16790_CHEMBL5408660,LQUQJUOOLFKOSO-LTGZKZEYSA-N,False,False,0.829787254
Q16790_CHEMBL5394136,HVPOBFJNXNIEGT-LTGZKZEYSA-N,False,False,0.636363626
Q16790_CHEMBL5428616,JCHMBMKFELRULG-CAPFRKAQSA-N,False,False,0.951219499
Q16790_CHEMBL5411236,ZPRNRHVZUXUSQS-CAPFRKAQSA-N,False,False,0.714285731
